Rule_Obj,Rule_Score
"[['sex', 'ph-ecog', 'ph-karno'], [['1'], ['1.0', '3.0', '0.0', '2.0'], [60.0, 90.0]]]",0.9328009013045483
"[['sex', 'ph-ecog'], [['1'], ['1.0', '3.0', '2.0']]]",0.9191819836782164
"[['ph-ecog', 'meal-cal'], [['1.0', '0.0'], [625.0, 1275.0]]]",0.9177117175875987
"[['sex', 'age'], [['1'], [52, 80]]]",0.9175717902105454
"[['ph-karno', 'ph-ecog'], [[60.0, 90.0], ['1.0', '2.0', '3.0']]]",0.9156478603496091
"[['ph-karno', 'sex'], [[60.0, 90.0], ['1', '2']]]",0.9138300735964792
"[['age', 'ph-ecog'], [[57, 80], ['1.0', '0.0', '3.0']]]",0.9054037156980751
"[['age', 'pat-karno'], [[44, 82], [60.0, 80.0]]]",0.9053682697729933
"[['pat-karno', 'ph-ecog'], [[30.0, 80.0], ['3.0', '2.0', '1.0', '0.0']]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
