rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate
10,480.10780906677246,2.0,0.9288194715555849,adaptive,60,40,60,40
