0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.166412,0.1015982,0.1065294,0.1048894,0.1810392,0.1078826,0.1396731,0.193558,0.1000026,0.1272326,0.0995118,0.1423962,0.1028064,0.100102,0.109223,0.2529551,0.0944738,0.1298366,0.1073116,0.070043,0.1836952,0.1458312,0.1367025,0.1155229,0.1051734,0.1033568,0.121448,0.1598737,0.2021088,0.132855,0.1332587,0.2508244,0.0878206,0.1677842,0.1323684,0.087071,0.0906452,0.12988,0.1084325,0.1053902,0.1240843,0.168341066667,0.0849697,0.0979804,0.2079728,0.129647,0.1643147,0.1527372,0.1299087,0.1486892,0.1172357,0.095223,0.1489762,0.1264181,0.1170466,0.1676336,0.2717126,0.0993454,0.1391332,0.1906438,0.0875212,0.1313742
0.173552,0.1050984,0.1087979,0.1112984,0.1950686,0.1142986,0.1434246,0.2121406,0.1080742,0.1289366,0.1037408,0.1534162,0.1039496,0.1046348,0.1120488,0.2662303,0.098787,0.1414796,0.1091504,0.0724225,0.1951122,0.1539236,0.1412717,0.1217056,0.1120436,0.1096554,0.1262986,0.1722541,0.2146756,0.14028,0.141706,0.2629544,0.0901737,0.178955,0.140296,0.0886632,0.096787,0.1360154,0.1110206,0.1072556,0.1313587,0.1820472,0.0917663,0.1033176,0.217453,0.1403818,0.1772943,0.1653158,0.1356299,0.161504,0.1271882,0.0968948,0.1555562,0.1301839,0.1220218,0.1778542,0.2937406,0.1034497,0.1493408,0.2041954,0.0906946,0.13968125
0.1851284,0.106732,0.1129735,0.1174546,0.2010598,0.121546,0.1516066,0.2239548,0.114265,0.1349142,0.1071798,0.1689566,0.1079416,0.1102002,0.1197516,0.2782997,0.1021512,0.147777,0.1111278,0.0724615,0.2015778,0.1610496,0.1465637,0.1234417,0.1191954,0.1157658,0.1305508,0.1815732,0.2342996,0.1500412,0.1529904,0.2892298,0.0916547,0.1892716,0.1491318,0.0934248,0.099774,0.140011,0.116415,0.1109936,0.1401673,0.1904868,0.0947869,0.1093284,0.2361444,0.148299,0.1926225,0.1824456,0.1428418,0.1712752,0.1384232,0.1017036,0.159702,0.133667,0.1249756,0.1883922,0.3105222,0.1108432,0.154421,0.2170044,0.0964944,0.14580585
0.1952186,0.1111874,0.1190973,0.1239222,0.2083064,0.1285638,0.1583186,0.2321778,0.1210578,0.1432018,0.1123326,0.1849045,0.1129778,0.1124824,0.1267602,0.2958748,0.1067562,0.1581854,0.1156212,0.074867,0.2093498,0.1631437,0.154982,0.1291914,0.1282112,0.1236692,0.138531,0.1978098,0.2493674,0.1612364,0.1620916,0.3062392,0.0948871,0.2046456,0.1577442,0.0966948,0.1017208,0.1483382,0.1210486,0.114764,0.1448717,0.2010192,0.0973956,0.1144402,0.242802266667,0.155235,0.2009724,0.2034338,0.14962,0.1813432,0.14991,0.1067962,0.1631934,0.1379802,0.1316984,0.1961488,0.32981,0.1141202,0.1612978,0.2315438,0.1054328,0.1517281
0.207017,0.1185608,0.1230295,0.1260466,0.219502,0.1344948,0.1637896,0.239651,0.1229854,0.1466766,0.1174352,0.1970271,0.1184592,0.1173848,0.1310626,0.2996986,0.1068956,0.1648262,0.1202498,0.0748995,0.2198758,0.1693579,0.1610008,0.1361228,0.1415606,0.1287734,0.1409906,0.215057,0.2601512,0.167888,0.1726268,0.3204472,0.0979371,0.21397,0.1741998,0.1031992,0.1032732,0.1515226,0.1296062,0.1150592,0.1505559,0.20449,0.1042498,0.118267,0.257458766667,0.1654262,0.2085054,0.2143702,0.1556166,0.1887794,0.1610474,0.1131992,0.1716348,0.1438764,0.1347806,0.2009944,0.3381832,0.116891,0.1723218,0.2450454,0.1121604,0.1575985
0.2174314,0.1232496,0.1297106,0.1327848,0.225782,0.1409767,0.166929,0.2453616,0.1252252,0.145947,0.1232572,0.2125789,0.1238504,0.1194282,0.1369512,0.306546,0.1125808,0.1704078,0.1254924,0.0753819,0.2278712,0.1751823,0.1690812,0.1420112,0.148857,0.1364216,0.1429458,0.2280747,0.2722696,0.1784878,0.1798674,0.3362048,0.1040804,0.2263624,0.1837818,0.1045072,0.11026,0.1544722,0.1339493,0.1196472,0.1570401,0.2098535,0.1072924,0.1199628,0.269710866667,0.1772218,0.2246116,0.231779,0.159613,0.201859,0.1737296,0.1183118,0.18314,0.1479748,0.1409704,0.209563,0.3524334,0.1236316,0.1789442,0.2577562,0.1191165,0.1653175
0.2304268,0.1269763,0.1356716,0.1385692,0.2333296,0.1482609,0.1717416,0.254562,0.134395,0.1535962,0.1305978,0.2231027,0.126202,0.1226212,0.140928,0.3125012,0.1163364,0.1745886,0.1333252,0.0760583,0.2372716,0.1788865,0.174269,0.1486474,0.157817,0.1431466,0.1470414,0.2493004,0.283081,0.185905,0.1905012,0.3555202,0.1098946,0.2355756,0.1941732,0.1119202,0.1154836,0.159401,0.1398547,0.1172378,0.1659253,0.2167134,0.1113912,0.1242224,0.2822482,0.1883844,0.2325866,0.2464828,0.1644604,0.2089928,0.1863722,0.1253574,0.1845554,0.1516508,0.1485761,0.2140342,0.367241,0.1296242,0.1886362,0.277283,0.1222449,0.1701001
0.2431982,0.1324324,0.1433734,0.140194,0.2404084,0.1554945,0.1813616,0.2647286,0.1407448,0.1598806,0.133998,0.2380909,0.134124,0.125595,0.1439468,0.3152268,0.1255471,0.1865062,0.1373973,0.0790532,0.2432212,0.1873943,0.1849994,0.150937,0.1625944,0.150726,0.153682,0.2722312,0.295661,0.1941026,0.2032121,0.3705788,0.1146118,0.2472774,0.2050946,0.1189068,0.1155658,0.1666926,0.1468149,0.1218338,0.1747769,0.220456,0.118271,0.1251976,0.2911366,0.1926426,0.2465226,0.2589188,0.1713678,0.2189934,0.1984294,0.1280748,0.1944968,0.1611826,0.1527375,0.2143168,0.3745568,0.1387752,0.1998546,0.2929584,0.1276567,0.1756885
0.2466002,0.1374906,0.1445414,0.1409694,0.2484352,0.1608901,0.189181,0.2700692,0.1425306,0.1663682,0.1418282,0.2511011,0.1392138,0.1318388,0.148342,0.3200052,0.1298178,0.1921702,0.1428377,0.0806711,0.2464882,0.1970237,0.1958084,0.1568276,0.17623,0.1606158,0.161664,0.2911042,0.3029716,0.203029,0.2182071,0.3881332,0.114204,0.2540786,0.2138986,0.1226126,0.123567,0.1703386,0.1572897,0.1264716,0.1835637,0.225158,0.121703,0.1266598,0.3068474,0.2045383,0.2576596,0.269383,0.1787406,0.2295376,0.2115628,0.1303146,0.198827,0.1696662,0.1552693,0.2234744,0.382446,0.145902,0.2091828,0.3043432,0.1359753,0.1805487
0.2629736,0.1456906,0.1506872,0.1435694,0.256431,0.1661987,0.1992308,0.2792252,0.1399362,0.1724836,0.1461558,0.2612027,0.1403658,0.136829,0.149401,0.324381,0.1394578,0.1981222,0.1473935,0.0800195,0.2529968,0.2048719,0.2001612,0.1616258,0.1875632,0.1692434,0.1707116,0.3112418,0.3120266,0.2094322,0.2247463,0.400095,0.1208128,0.2591882,0.224277,0.1261358,0.1276048,0.1735562,0.1621959,0.132167,0.1923325,0.2247908,0.125412,0.1314934,0.31253,0.2166733,0.2684342,0.2787446,0.1877376,0.2351318,0.2230079,0.133794,0.2036833,0.1708724,0.1575663,0.2295704,0.3858118,0.151861,0.2208932,0.3150238,0.1424882,0.1849049
