Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
5474,31.2,4.813901,1.09889711476
6667,17.56,5.334461,1.05216350877
21835,12.09,5.675356,0.802419473755
503,31.14,2.05003,0.356741216446
