Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
1353,38.04,4.471135,1.01240527118
4997,28.53,5.717307,1.54182320467
5559,24.48,4.956719,0.961675958929
2423,35.41,3.721135,0.707160872338
9464,23.81,2.23838,0.304719481475
