Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
9706,18.23,3610.6,506.293463097
7778,28.4,1568.4,172.214142638
11900,26.6,983.1,207.327077016
8,6.56,21677.5,1922.34922982
11113,42.75,421.5,79.0950303875
7705,35.43,2022.5,311.114294305
