Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
5846,17.27,4451.9,682.508711821
9822,28.71,3989.3,777.174543931
1924,21.49,1011.4,128.286405527
12072,15.77,527.5,52.3957579397
3430,29.78,783.7,100.838631255
