Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10130,23.42,227.6,29.1210606415
7460,10.37,782.3,116.789994979
2377,3.29,2513.4,362.941484555
1192,34.59,543.5,54.4991240325
