Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
6979,18.96,4383.2,710.459835236
6051,51.21,405.8,80.2758176214
10471,19.72,549.3,70.6508185504
7714,30.88,614.4,66.3352644612
