Rule_Obj,Rule_Score
"[['stage-1', 'stage-4'], [['3.0'], ['0', '1']]]",0.941814421904767
"[['stage-3', 'detec', 'stage-4', 'stage-1'], [['0', '2', '1', '.'], ['3', '0', '2', '1'], ['1', '0'], ['3.0']]]",0.941814421904767
"[['group', 'detec', 'stage-3', 'stage-4'], [['0', '1'], ['3', '0', '1'], ['.', '1', '2'], ['1', '0']]]",0.941814421904767
"[['stage-1', 'stage-2', 'detec'], [['3.0', '1.0'], ['2', '.', '3'], ['1', '3']]]",0.9416331468186766
"[['stage-2', 'stage-3'], [['.', '2', '3'], ['2', '.', '0']]]",0.9416331468185882
"[['stage-2', 'stage-3', 'detec'], [['2', '3', '.'], ['0', '.', '2'], ['3', '1', '2', '0']]]",0.9416331468185882
"[['cell-type', 'stage-3', 'stage-4', 'detec', 'group'], [['4.0', '0.0', '1.0', '3.0'], ['1', '.', '2', '0'], ['0'], ['1', '2', '3'], ['1', '0']]]",0.9416331468181888
"[['cell-type', 'stage-4', 'detec'], [['4.0', '0.0', '1.0', '3.0'], ['0'], ['1', '3', '2']]]",0.9416331468181888
"[['cell-type', 'stage-3', 'stage-4', 'detec'], [['4.0', '0.0', '1.0', '3.0'], ['1', '.', '2', '0'], ['0'], ['1', '2', '3']]]",0.9416331468181888
"[['stage-1', 'stage-2'], [['1.0', '3.0'], ['2', '3']]]",0.9416331468180791
