0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.4526,0.4657,0.5789,0.5949,0.4032,0.6441,0.548,0.6012,0.5002,0.6884,0.3917,0.6012,0.4325,0.5863,0.3988,0.712,0.4976,0.6039,0.4715,0.7086,0.4781,0.6184,0.6377,0.3999,0.7337,0.4076,0.7408,0.4605,0.6246,0.6344,0.6952,0.4317,0.6581,0.4076,0.7179,0.4994,0.6743,0.541,0.6176,0.4252,0.6774,0.4094,0.5886,0.5615,0.6257,0.5216,0.677,0.4739,0.4939,0.5436,0.6929,0.5305,0.5793,0.4252,0.6675,0.5858,0.6608,0.4958,0.6297,0.4808,0.5914
0.4579,0.4879,0.5789,0.5949,0.4509,0.6441,0.548,0.6012,0.5002,0.6884,0.3917,0.6405,0.4464,0.5863,0.3988,0.712,0.4976,0.6596,0.4715,0.7086,0.4781,0.6184,0.6377,0.3999,0.7337,0.4076,0.7408,0.4605,0.6246,0.6344,0.6952,0.4317,0.6581,0.4076,0.7179,0.5454,0.6743,0.541,0.6511,0.4554,0.6774,0.4094,0.5886,0.5615,0.6257,0.5216,0.677,0.4739,0.5018,0.5436,0.6929,0.5305,0.6525,0.4704,0.6675,0.5858,0.6944,0.4958,0.6743,0.4808,0.5961
0.4579,0.5546,0.5789,0.6708,0.4509,0.6441,0.548,0.6384,0.5002,0.6884,0.3988,0.6405,0.4464,0.5863,0.3988,0.712,0.4976,0.6795,0.4871,0.7086,0.4781,0.6184,0.6377,0.4561,0.7337,0.4076,0.7408,0.4605,0.6246,0.6344,0.6952,0.4317,0.7127,0.4076,0.7179,0.5454,0.6743,0.541,0.6511,0.4554,0.712,0.4167,0.5886,0.5615,0.6257,0.5216,0.677,0.4932,0.5306,0.5568,0.6929,0.6008,0.6525,0.4704,0.6675,0.5858,0.6944,0.5436,0.6769,0.4808,0.5961
0.4579,0.5546,0.5956,0.6708,0.4509,0.6509,0.548,0.6384,0.5002,0.6884,0.4271,0.6405,0.4899,0.5863,0.4052,0.712,0.4976,0.6944,0.4871,0.7086,0.4781,0.6361,0.6806,0.4561,0.7337,0.4076,0.7408,0.4605,0.6678,0.6344,0.6952,0.4317,0.7127,0.4076,0.7179,0.5454,0.6743,0.541,0.6511,0.4554,0.712,0.4167,0.6066,0.5615,0.627,0.5216,0.677,0.564,0.5561,0.6012,0.6929,0.6008,0.6525,0.4704,0.6675,0.5858,0.6944,0.5436,0.6769,0.4808,0.5961
0.4579,0.5546,0.5956,0.6708,0.4509,0.6509,0.548,0.6384,0.5002,0.7309,0.5222,0.6405,0.4899,0.5863,0.4052,0.7251,0.4976,0.6944,0.5637,0.7086,0.4781,0.6361,0.6806,0.4561,0.7337,0.4076,0.7408,0.4835,0.6678,0.6344,0.7353,0.4712,0.7127,0.4076,0.7179,0.5454,0.6743,0.541,0.6511,0.4554,0.712,0.4167,0.6066,0.5615,0.627,0.5216,0.677,0.564,0.5987,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.5858,0.6944,0.5974,0.6769,0.4808,0.6379
0.5913,0.5546,0.5956,0.6708,0.4509,0.6509,0.548,0.6861,0.5002,0.7309,0.5222,0.6405,0.4899,0.6041,0.4052,0.7251,0.4976,0.6944,0.5637,0.7086,0.4781,0.6361,0.6806,0.4561,0.7337,0.4076,0.7408,0.4835,0.6678,0.6344,0.7353,0.4712,0.7127,0.4076,0.7179,0.5454,0.6743,0.5772,0.6511,0.4554,0.712,0.4775,0.6066,0.5615,0.627,0.567,0.677,0.564,0.5987,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6003,0.6944,0.5974,0.6769,0.4808,0.6665
0.5913,0.5851,0.5956,0.6729,0.4509,0.6773,0.548,0.6876,0.5002,0.7309,0.5222,0.6405,0.5614,0.6074,0.4052,0.7434,0.4976,0.6944,0.5637,0.7086,0.4781,0.6361,0.7207,0.4561,0.7337,0.4429,0.7408,0.4835,0.7112,0.6344,0.7353,0.4712,0.7127,0.46,0.7179,0.5454,0.6847,0.5772,0.6511,0.4554,0.7153,0.4775,0.6066,0.5615,0.627,0.567,0.677,0.564,0.5987,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6003,0.7385,0.5974,0.689,0.4808,0.6665
0.5913,0.6929,0.5956,0.6729,0.4509,0.6773,0.5531,0.6876,0.5002,0.7356,0.5222,0.6405,0.5614,0.6074,0.4052,0.7434,0.4976,0.6944,0.5637,0.7086,0.4781,0.6955,0.7361,0.4561,0.7337,0.4587,0.7408,0.5082,0.7112,0.6344,0.7353,0.489,0.7127,0.46,0.7179,0.5454,0.6847,0.5772,0.6511,0.4554,0.7153,0.4775,0.6066,0.5615,0.627,0.567,0.677,0.5719,0.5987,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6003,0.7385,0.5974,0.689,0.4808,0.6665
0.5913,0.6929,0.5956,0.6776,0.4509,0.6773,0.5531,0.6876,0.5002,0.7404,0.5222,0.682,0.5614,0.6074,0.4146,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.6955,0.7361,0.4704,0.7337,0.4587,0.7408,0.5082,0.7112,0.6344,0.7353,0.489,0.7127,0.46,0.7179,0.5454,0.6847,0.5772,0.6511,0.4554,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.677,0.5719,0.5987,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6003,0.7385,0.5974,0.689,0.4808,0.6665
0.5913,0.6929,0.5956,0.6776,0.4517,0.6773,0.5531,0.6876,0.5002,0.7404,0.5222,0.682,0.5614,0.6074,0.4146,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.6955,0.7361,0.4781,0.7337,0.4984,0.7408,0.5082,0.7112,0.6344,0.7353,0.489,0.7127,0.46,0.7179,0.5454,0.6847,0.6114,0.6745,0.4693,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.5719,0.6402,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6293,0.7385,0.5974,0.689,0.4808,0.6665
0.5913,0.6929,0.5956,0.6929,0.4517,0.6773,0.5531,0.7061,0.5002,0.7404,0.5222,0.682,0.5614,0.6591,0.5109,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.7032,0.7361,0.4781,0.7337,0.4984,0.7408,0.5487,0.7112,0.6344,0.7468,0.489,0.7127,0.4872,0.7179,0.5454,0.6847,0.6114,0.6745,0.4693,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.5719,0.6402,0.6012,0.7415,0.6008,0.6525,0.4704,0.6675,0.6293,0.7385,0.5974,0.689,0.5152,0.6665
0.5913,0.6929,0.5956,0.7064,0.4517,0.6773,0.5531,0.7272,0.5002,0.7404,0.5222,0.7104,0.5883,0.6591,0.5719,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.7032,0.7493,0.4781,0.7337,0.5178,0.7408,0.5487,0.7112,0.6344,0.7468,0.489,0.7535,0.5089,0.731,0.5454,0.6847,0.6114,0.6745,0.5165,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.5719,0.6402,0.6012,0.7444,0.6008,0.6525,0.4704,0.6675,0.6293,0.7385,0.5974,0.689,0.5152,0.6665
0.5913,0.6929,0.5956,0.7064,0.4517,0.6773,0.5531,0.7272,0.5443,0.7404,0.5222,0.7104,0.5883,0.6591,0.5719,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.7032,0.7571,0.4781,0.749,0.5178,0.7408,0.5487,0.7206,0.6344,0.7468,0.489,0.7535,0.5089,0.731,0.5454,0.6847,0.6114,0.728,0.5165,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.5719,0.6402,0.6012,0.7444,0.6008,0.6525,0.4704,0.6675,0.6293,0.7385,0.5974,0.6948,0.5152,0.6665
0.5913,0.6929,0.5956,0.7179,0.4915,0.6813,0.5531,0.7272,0.5443,0.7589,0.5222,0.7104,0.5883,0.6929,0.5719,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.7032,0.7571,0.4781,0.749,0.5178,0.7408,0.5487,0.7206,0.6344,0.7468,0.489,0.7535,0.5089,0.7419,0.5454,0.6847,0.6114,0.728,0.5165,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.5719,0.6402,0.6012,0.7444,0.6008,0.6525,0.4704,0.6675,0.6293,0.7487,0.5974,0.6948,0.5152,0.6723
0.5917,0.6929,0.5956,0.7179,0.4915,0.6813,0.5531,0.7272,0.5443,0.7589,0.5222,0.7337,0.6173,0.7123,0.5719,0.7694,0.4976,0.6944,0.5637,0.7086,0.5471,0.7032,0.7571,0.4871,0.749,0.5178,0.7408,0.5697,0.7206,0.6344,0.7498,0.5399,0.7535,0.5089,0.7419,0.5454,0.6847,0.6114,0.728,0.5165,0.7425,0.4775,0.6066,0.5615,0.627,0.567,0.7042,0.6019,0.6402,0.6012,0.7444,0.6008,0.6525,0.4704,0.6675,0.6293,0.7487,0.5974,0.6948,0.5152,0.6821
0.5917,0.6929,0.5956,0.7179,0.4915,0.6813,0.5531,0.7272,0.5443,0.7589,0.5222,0.7337,0.6173,0.7179,0.5719,0.7694,0.4976,0.7091,0.5921,0.7086,0.5471,0.7032,0.7571,0.4958,0.749,0.5178,0.7408,0.5697,0.7206,0.6344,0.7498,0.5399,0.7535,0.5785,0.7513,0.5462,0.6847,0.6114,0.728,0.5165,0.7425,0.4775,0.6254,0.5615,0.627,0.6012,0.7042,0.6019,0.6402,0.6012,0.7444,0.6008,0.6525,0.4719,0.6675,0.6293,0.7487,0.5974,0.6948,0.6149,0.6821
0.5917,0.6929,0.5964,0.7179,0.4915,0.6813,0.5531,0.7272,0.5443,0.7589,0.5222,0.7337,0.6173,0.7404,0.5719,0.7694,0.4976,0.7091,0.5921,0.7086,0.5471,0.7032,0.7571,0.4958,0.749,0.5178,0.7408,0.5697,0.7206,0.6344,0.7498,0.5701,0.7535,0.5785,0.7513,0.5462,0.7353,0.6114,0.752,0.5258,0.7425,0.4775,0.6254,0.5615,0.6624,0.6012,0.7042,0.6019,0.6402,0.6012,0.7508,0.6008,0.6525,0.4719,0.6675,0.6293,0.7487,0.6318,0.6948,0.6149,0.6821
