Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
27,"[0.13120000000000001, 0.27560000000000001]",0,M,0.8679,0.8762,314.685,0.7435
22,"[50.409999999999997, 105.0]",0,B,0.9076,0.9558,272.7355,0.7825
