Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
22,"[107.3, 206.80000000000001]",0,M,0.8726,0.8768,316.643,0.7479
22,"[50.409999999999997, 106.0]",0,B,0.9216,0.9481,271.6735,0.7823
