Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,202.48111271858215,1.9,0.9415291077006068,8.251947119445846,10.450000000000001,207.08416157184507,207.09375,1973
