Rule_Obj,Rule_Score
"[['pt', 'cell-type'], [['no', 'yes'], ['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'treat'], [['small', 'adeno'], ['test', 'standard']]]",0.9415291077006068
"[['cell-type'], [['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'pt', 'treat'], [['small', 'adeno'], ['no', 'yes'], ['test', 'standard']]]",0.9415291077006068
"[['karno', 'pt', 'cell-type'], [[10, 99], ['no', 'yes'], ['small', 'adeno']]]",0.9415291077006068
"[['karno'], [[20, 60]]]",0.9354767255672446
"[['karno', 'cell-type'], [[20, 60], ['adeno', 'small', 'aquamous', 'large']]]",0.9354767255672446
"[['karno', 'treat'], [[20, 60], ['standard', 'test']]]",0.9354767255672446
"[['karno', 'pt'], [[30, 60], ['yes', 'no']]]",0.9354767255672446
"[['cell-type', 'karno', 'treat'], [['small', 'aquamous', 'large', 'adeno'], [20, 60], ['standard', 'test']]]",0.9354767255672446
