Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,237.1807074546814,2.0,0.9415291077006068,8.13706414119674,10.366666666666667,207.1343797083515,207.14453125,2323
