Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,134.81677341461182,2.0,0.9415291077006068,8.224590267271802,10.383333333333333,206.75463017681554,206.7578125,1322
