Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,179.96513080596924,2.0,0.9415291077006068,8.28822443181818,10.383333333333333,207.09361461292627,207.09375,1760
