Rule_Obj,Rule_Score
"[['cell-type', 'treat'], [['small', 'adeno'], ['test', 'standard']]]",0.9415291077006068
"[['cell-type'], [['small', 'adeno']]]",0.9415291077006068
"[['pt', 'cell-type'], [['no', 'yes'], ['adeno', 'small']]]",0.9415291077006068
"[['treat', 'cell-type', 'pt'], [['test', 'standard'], ['small', 'adeno'], ['no', 'yes']]]",0.9415291077006068
"[['cell-type', 'age'], [['aquamous', 'large', 'adeno'], [42, 72]]]",0.9414507286846243
"[['karno', 'age'], [[60, 99], [44, 81]]]",0.9402534985970804
"[['karno'], [[20, 60]]]",0.9354767255672446
"[['cell-type', 'karno'], [['small', 'large', 'aquamous'], [60, 99]]]",0.9350557709680619
"[['cell-type', 'karno', 'treat'], [['large', 'aquamous', 'small'], [60, 99], ['test', 'standard']]]",0.9350557709680619
"[['age'], [[44, 65]]]",0.9259397946837865
