Rule_Obj,Rule_Score
"[['grade', 'condition'], [['3', '9', '2'], ['1', '9', '4', '0']]]",0.940198025303162
"[['grade', 'condition', 'n-staging'], [['3', '9', '2'], ['1', '9', '4', '0'], ['1', '0', '2', '3']]]",0.940198025303162
"[['n-staging'], [['2', '1', '0']]]",0.9368548576534177
"[['sex', 'n-staging'], [['male', 'female'], ['2', '1', '0']]]",0.9368548576534177
"[['sex', 'treatment', 'n-staging'], [['male', 'female'], ['test', 'standard'], ['2', '1', '0']]]",0.9368548576534177
"[['grade', 'n-staging'], [['2', '9', '3', '1'], ['2', '1', '0']]]",0.9368548576534177
"[['treatment', 'n-staging'], [['test', 'standard'], ['0', '2', '1']]]",0.9368548576534177
"[['site', 'n-staging'], [['2', '4', '1'], ['2', '1', '0']]]",0.9368548576534177
"[['t-staging', 'n-staging'], [['4', '1', '3', '2'], ['2', '0', '1']]]",0.9368548576534177
"[['t-staging', 'condition'], [['2', '1', '3'], ['1', '3', '0', '4', '9']]]",0.9353981944172756
