rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate
10,469.72769927978516,1.7,0.9286393356750164,adaptive,60,40,60,40
