Rule_Obj,Rule_Score
"[['ph-ecog', 'age'], [['3.0', '0.0', '1.0'], [39, 66]]]",0.9279553215736588
"[['sex', 'ph-ecog'], [['1'], ['1.0', '3.0', '2.0']]]",0.9191819836782164
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['age'], [[39, 65]]]",0.9083333767784787
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['2.0', '1.0', '3.0', '0.0']]]",0.8988741794176537
"[['age', 'sex'], [[60, 82], ['1']]]",0.8987659990578546
"[['sex'], [['2']]]",0.8961060135679206
"[['sex', 'ph-ecog', 'age'], [['2', '1'], ['1.0', '2.0', '0.0', '3.0'], [65, 82]]]",0.8911439215869417
"[['sex', 'ph-ecog', 'pat-karno'], [['2', '1'], ['1.0', '0.0', '2.0'], [40.0, 80.0]]]",0.8895261856874689
