Rule_Obj,Rule_Score
"[['sex', 'ph-ecog'], [['1'], ['1.0', '2.0', '3.0']]]",0.9191819836782164
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['ph-ecog', 'ph-karno'], [['0.0', '1.0', '2.0', '3.0'], [60.0, 80.0]]]",0.9138300735964792
"[['sex', 'ph-karno'], [['1', '2'], [60.0, 90.0]]]",0.9138300735964792
"[['wt-loss'], [[6.0, 29.0]]]",0.9092766340301174
"[['age', 'ph-ecog'], [[58, 77], ['0.0', '1.0']]]",0.9009191041136893
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['age'], [[65, 82]]]",0.8911439215869417
"[['age', 'sex'], [[65, 82], ['1', '2']]]",0.8911439215869417
