Rule_Obj,Rule_Score
"[['age'], [[70, 93]]]",0.9418529937751725
"[['hgb', 'sex'], [[12.800000190734863, 15.899999618530273], ['M', 'F']]]",0.9418529937751692
"[['hgb', 'pstat'], [[12.800000190734863, 15.899999618530273], ['0', '1']]]",0.9418529937751692
"[['hgb'], [[12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['hgb', 'pstat', 'sex'], [[12.800000190734863, 15.899999618530273], ['0', '1'], ['F', 'M']]]",0.9418529937751692
"[['pstat', 'age'], [['0'], [48, 76]]]",0.9417247719879837
"[['sex', 'age'], [['F', 'M'], [70, 90]]]",0.9404338338364372
"[['hgb', 'age'], [[12.0, 18.899999618530273], [66, 96]]]",0.9385992022092945
"[['creat'], [[0.800000011920929, 1.2000000476837158]]]",0.9380691596488027
"[['pstat', 'sex'], [['0', '1'], ['M']]]",0.9356047191378228
