Rule_Obj,Rule_Score
"[['age'], [[71, 92]]]",0.9418529937751725
"[['sex', 'age'], [['F', 'M'], [71, 92]]]",0.9418529937751725
"[['age', 'pstat'], [[71, 92], ['0', '1']]]",0.9418529937751725
"[['pstat', 'age', 'sex'], [['0', '1'], [71, 92], ['F', 'M']]]",0.9418529937751725
"[['hgb', 'pstat'], [[12.800000190734863, 15.899999618530273], ['0', '1']]]",0.9418529937751692
"[['hgb', 'sex'], [[12.800000190734863, 15.800000190734863], ['M', 'F']]]",0.9418529937751692
"[['hgb'], [[12.800000190734863, 15.800000190734863]]]",0.9418529937751692
"[['hgb', 'pstat', 'sex'], [[12.800000190734863, 15.899999618530273], ['1', '0'], ['M', 'F']]]",0.9418529937751692
"[['hgb', 'pstat', 'age'], [[11.5, 16.0], ['1', '0'], [65, 90]]]",0.9417247577309694
"[['sex', 'pstat'], [['M'], ['0', '1']]]",0.9356047191378228
