Rule_Obj,Rule_Score
"[['age'], [[71, 92]]]",0.9418529937751725
"[['hgb', 'pstat'], [[12.800000190734863, 15.800000190734863], ['0', '1']]]",0.9418529937751692
"[['hgb'], [[12.800000190734863, 15.800000190734863]]]",0.9418529937751692
"[['hgb', 'pstat', 'sex'], [[12.800000190734863, 15.800000190734863], ['0', '1'], ['F', 'M']]]",0.9418529937751692
"[['hgb', 'sex'], [[12.800000190734863, 15.800000190734863], ['M', 'F']]]",0.9418529937751692
"[['sex', 'age'], [['M', 'F'], [67, 84]]]",0.9406932998108624
"[['pstat', 'age'], [['0', '1'], [70, 87]]]",0.9397823357009125
"[['creat'], [[0.699999988079071, 1.100000023841858]]]",0.9380691596488027
"[['hgb', 'age'], [[11.399999618530273, 15.300000190734863], [64, 96]]]",0.9379361967760101
"[['sex', 'pstat'], [['M'], ['0', '1']]]",0.9356047191378228
