Rule_Obj,Rule_Score
"[['age'], [[70, 92]]]",0.9418529937751725
"[['hgb', 'pstat'], [[13.0, 16.700000762939453], ['0']]]",0.9418529937751725
"[['hgb'], [[12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['sex', 'hgb'], [['M', 'F'], [12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['sex', 'hgb', 'pstat'], [['F', 'M'], [12.800000190734863, 15.899999618530273], ['1', '0']]]",0.9418529937751692
"[['pstat', 'age'], [['0', '1'], [68, 87]]]",0.941339161092642
"[['age', 'hgb'], [[67, 93], [11.300000190734863, 17.299999237060547]]]",0.9405636473476052
"[['age', 'sex'], [[69, 87], ['F', 'M']]]",0.9397823357009125
"[['sex'], [['M']]]",0.9356047191378228
"[['pstat', 'sex'], [['0', '1'], ['M']]]",0.9356047191378228
