rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate
10,16.185304641723633,1.6,0.5960707530756147,adaptive,60,40,60,40
