Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['1.0', '2.0'], ['1']]]",0.5641413935072699
"[['age', 'sex'], [[65, 76], ['1', '2']]]",0.5325824438554833
"[['age', 'ph-ecog'], [[65, 77], ['1.0', '2.0', '0.0', '3.0']]]",0.5325824438554833
"[['age'], [[63, 77]]]",0.5288489886018163
"[['ph-ecog', 'pat-karno'], [['1.0', '0.0', '3.0'], [90.0, 100.0]]]",0.5036053136932616
"[['sex'], [['2']]]",0.5022058960335514
"[['sex', 'pat-karno'], [['2', '1'], [90.0, 100.0]]]",0.48251494923022215
"[['ph-ecog'], [['0.0']]]",0.3983057772318819
"[['ph-ecog', 'sex', 'ph-karno'], [['0.0', '1.0', '2.0', '3.0'], ['1'], [80.0, 90.0]]]",0.30846863058034096
"[['ph-karno'], [[80.0, 90.0]]]",0.3083773506608119
