Rule_Obj,Rule_Score
"[['sex', 'ph-ecog'], [['1'], ['2.0', '1.0']]]",0.5641413935072699
"[['age'], [[64, 82]]]",0.5536692900380874
"[['age', 'ph-ecog'], [[64, 82], ['1.0', '0.0', '2.0', '3.0']]]",0.5536692900380874
"[['age', 'sex'], [[64, 82], ['2', '1']]]",0.5379768484322383
"[['ph-karno'], [[90.0, 100.0]]]",0.5358080113141209
"[['sex'], [['2']]]",0.5022058960335514
"[['sex', 'ph-ecog', 'age'], [['2', '1'], ['1.0', '2.0', '0.0'], [66, 82]]]",0.4953071547402142
"[['pat-karno'], [[70.0, 90.0]]]",0.4856338625129227
"[['ph-karno', 'sex'], [[70.0, 80.0], ['1', '2']]]",0.456454876420432
"[['ph-ecog'], [['0.0']]]",0.3983057772318819
