rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate
10,26.961934566497803,1.7,0.5730845200756188,adaptive,60,40,60,40
