Rule_Obj,Rule_Score
"[['sex', 'pat-karno'], [['1'], [30.0, 90.0]]]",0.9234290479786017
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.9191819836782164
"[['sex', 'age'], [['1'], [55, 82]]]",0.9190864297524745
"[['ph-karno', 'ph-ecog'], [[50.0, 90.0], ['3.0', '2.0', '1.0']]]",0.9156478603496091
"[['ph-karno', 'age'], [[60.0, 100.0], [64, 82]]]",0.9093678454503459
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['2.0', '1.0', '0.0', '3.0']]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'age'], [[30.0, 80.0], [53, 82]]]",0.89464260204868
"[['pat-karno', 'sex', 'ph-ecog'], [[50.0, 70.0], ['1', '2'], ['0.0', '1.0', '3.0', '2.0']]]",0.8930994126669856
