Rule_Obj,Rule_Score
"[['sex', 'ph-ecog'], [['1'], ['1.0', '3.0', '2.0']]]",0.9191819836782164
"[['ph-ecog', 'age'], [['0.0', '1.0'], [56, 77]]]",0.9153341960724403
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['sex', 'ph-karno'], [['1', '2'], [50.0, 80.0]]]",0.9138300735964792
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['sex', 'age'], [['1'], [61, 82]]]",0.8987659990578546
"[['ph-ecog', 'sex', 'age'], [['1.0', '2.0', '3.0', '0.0'], ['1'], [61, 82]]]",0.8987659990578546
"[['sex'], [['2']]]",0.8961060135679206
"[['sex', 'pat-karno'], [['2', '1'], [40.0, 70.0]]]",0.8950192810065183
"[['age'], [[65, 82]]]",0.8911439215869417
