Rule_Obj,Rule_Score
"[['sex', 'ph-karno'], [['1'], [60.0, 90.0]]]",0.9328009013045483
"[['sex', 'ph-karno', 'ph-ecog'], [['1'], [50.0, 90.0], ['2.0', '3.0', '0.0', '1.0']]]",0.9328009013045483
"[['sex', 'ph-ecog', 'ph-karno', 'age'], [['1'], ['1.0', '0.0', '3.0', '2.0'], [50.0, 90.0], [50, 82]]]",0.9268461114084489
"[['ph-ecog', 'sex'], [['2.0', '3.0', '1.0'], ['1']]]",0.9191819836782164
"[['sex', 'age'], [['1'], [52, 77]]]",0.9175717902105454
"[['ph-ecog', 'ph-karno'], [['2.0', '3.0', '1.0'], [60.0, 80.0]]]",0.9156478603496091
"[['pat-karno', 'ph-karno', 'sex'], [[30.0, 90.0], [60.0, 80.0], ['2', '1']]]",0.9130940429535589
"[['pat-karno', 'ph-karno'], [[50.0, 80.0], [50.0, 100.0]]]",0.913085116583696
"[['ph-ecog', 'age'], [['1.0', '2.0', '3.0'], [59, 77]]]",0.8998264407053704
"[['sex', 'pat-karno'], [['2', '1'], [30.0, 70.0]]]",0.8988741794176537
