0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.2678296,0.2457632,0.2293158,0.2643218,0.2417016,0.2344986,0.2727942,0.2620308,0.2642924,0.2791984,0.240442,0.2589718,0.2620098,0.2600962,0.240042,0.261125,0.2350176,0.2419988,0.2988836,0.2319828,0.261708,0.2698086,0.249137,0.2358546,0.2821774,0.2427216,0.2472266,0.2817464,0.2583232,0.2463438,0.2890899,0.2308512,0.2439936,0.2974024,0.2597632,0.2396208,0.2788332,0.2358624,0.236476,0.2628416,0.254532,0.2611982,0.2973752,0.2713552,0.2393764,0.2703786,0.248362,0.2626346,0.2743958,0.2522624,0.2650084,0.295344,0.2403326,0.264336,0.268793,0.244414,0.2468544,0.3141642,0.2267784,0.2631446,0.276456,0.2286108,0.2452378,0.2720396,0.2540926,0.2345888,0.2910162,0.2537076,0.2483704,0.2908858,0.260928,0.2804618,0.3073946,0.250461,0.2401968,0.3059298,0.252717,0.2455676,0.295357,0.2683794,0.2412814,0.2755306,0.2361276,0.2530614,0.259867,0.2319984,0.2481154,0.3207338,0.2663292,0.2469854
0.2639714,0.2453332,0.227633,0.2640202,0.2359154,0.2335178,0.271942,0.2651742,0.262907,0.2798726,0.240499,0.2577114,0.2602508,0.2612688,0.2391338,0.2607976,0.2324622,0.242052,0.2973728,0.2337952,0.2588516,0.2709324,0.2477854,0.2339584,0.2798424,0.2400016,0.2484342,0.2845026,0.2588288,0.2423942,0.2875984,0.2312362,0.2423092,0.2971978,0.257933,0.2419226,0.2826676,0.2321614,0.2337398,0.2682576,0.2546564,0.2607714,0.298175,0.2698898,0.2393236,0.2691682,0.2461658,0.260733,0.2746134,0.2546292,0.2649622,0.2892958,0.2410518,0.2644882,0.2706458,0.2430228,0.2454392,0.3153496,0.2254812,0.259224,0.2800956,0.2299044,0.244453,0.2725874,0.254341,0.2327156,0.2928914,0.2560976,0.24781,0.2938,0.2583338,0.2800638,0.3075912,0.2466528,0.2376922,0.3086998,0.2507966,0.244277,0.2924418,0.2691794,0.2406088,0.2770474,0.2342616,0.2539242,0.262206,0.2345878,0.2497212,0.3231224,0.2693028,0.2463582
0.2647866,0.244841,0.2250992,0.2642868,0.23487,0.2314292,0.2734778,0.2608158,0.2622038,0.28265,0.2392932,0.2564242,0.258525,0.262531,0.2393982,0.2589836,0.2319486,0.2421774,0.298733,0.2327888,0.2568912,0.2698894,0.2441092,0.2318246,0.278458,0.242062,0.2472984,0.2796484,0.2560416,0.246107,0.2887016,0.2294072,0.2385748,0.2938784,0.2586282,0.237712,0.2824728,0.2305778,0.23286,0.2611948,0.2563596,0.262978,0.295114,0.2699946,0.236667,0.267581,0.2435304,0.2613546,0.2759256,0.249457,0.2611436,0.288541,0.2412636,0.2607346,0.2745962,0.2463476,0.2435228,0.316954,0.2282764,0.258556,0.280061,0.2323474,0.2448898,0.2721854,0.2529086,0.2328568,0.294062,0.2559454,0.2476122,0.2910104,0.2622948,0.2798204,0.310644,0.245615,0.2385014,0.303726,0.2511596,0.2459412,0.2935972,0.2667338,0.2423232,0.2766762,0.2327694,0.2574788,0.2642016,0.2323562,0.249543,0.322322,0.270246,0.247436
0.2667106,0.241477,0.2285984,0.2610606,0.2350168,0.2315386,0.2716218,0.2590584,0.2627356,0.2841898,0.2345796,0.2581726,0.2546168,0.2612602,0.2407724,0.261946,0.2336528,0.2410098,0.2977902,0.2295924,0.2564122,0.2727778,0.2444826,0.231407,0.2812906,0.2411424,0.2488008,0.2745864,0.2578356,0.2465616,0.2878638,0.2321628,0.2407916,0.2924508,0.2579016,0.2434352,0.284758,0.229442,0.2333228,0.2636306,0.2519694,0.26263,0.29538,0.270505,0.2361156,0.2688809,0.2427876,0.2581858,0.2722614,0.2451934,0.2576836,0.284818,0.2413226,0.2605146,0.2745374,0.243503,0.2453966,0.3179114,0.2258312,0.2616284,0.280061,0.2329838,0.2421684,0.2699992,0.251771,0.2308534,0.2953268,0.2567982,0.2473858,0.2919716,0.2609372,0.2803944,0.314798,0.247164,0.2381642,0.297889,0.2504258,0.2463656,0.292812,0.2661548,0.2402058,0.275181,0.2315652,0.2524984,0.261783,0.2350288,0.2494782,0.3242416,0.2679324,0.2470746
0.2651238,0.241034,0.2260168,0.2625216,0.2453576,0.2321714,0.2738116,0.2578096,0.2638026,0.2832652,0.235719,0.2580444,0.257103,0.2621306,0.2477586,0.260559,0.2307896,0.2386744,0.2976838,0.2269964,0.2563718,0.2725818,0.2461792,0.2290178,0.2824248,0.2387424,0.2500118,0.2735372,0.2583176,0.244671,0.2874376,0.2310788,0.2415416,0.2910452,0.2577068,0.2399712,0.2833362,0.228624,0.2364374,0.2621526,0.2537098,0.261724,0.2981716,0.26897,0.2363476,0.2664666,0.2453318,0.2552378,0.2713118,0.2472292,0.2568504,0.279497,0.2423474,0.2585506,0.2767522,0.242099,0.2451058,0.3162754,0.2276472,0.2596362,0.280428,0.2325352,0.2413564,0.2718344,0.2492836,0.2291086,0.2968818,0.2568984,0.2465866,0.292788,0.2610254,0.2780102,0.3147436,0.249883,0.2373134,0.296074,0.2503846,0.2423606,0.2940176,0.2675894,0.2421108,0.2783228,0.2307774,0.252662,0.2654534,0.2383042,0.2485078,0.3265572,0.2728246,0.2446434
0.2659866,0.2431626,0.2249884,0.264987,0.2456242,0.2307688,0.2721848,0.2565664,0.2618256,0.2818696,0.2444992,0.256575,0.2574214,0.2618822,0.251083,0.2563552,0.2317124,0.2394886,0.3026788,0.2255366,0.2560554,0.2732634,0.2446048,0.2280032,0.284956,0.2411644,0.2477148,0.273547,0.258353,0.2514574,0.2907132,0.2290148,0.2407898,0.29065,0.25904,0.2392074,0.2835376,0.2248888,0.2389346,0.2620628,0.2537904,0.2594536,0.3035066,0.271367,0.2353882,0.2722532,0.243643,0.2526974,0.2722684,0.2497912,0.2547952,0.2791734,0.2431474,0.255283,0.2786334,0.2400198,0.2452684,0.3167508,0.2268,0.2586096,0.2744928,0.2316444,0.2395288,0.2714192,0.2508914,0.228692,0.3018552,0.2583832,0.245536,0.2921388,0.2612908,0.2783156,0.3125946,0.2514584,0.2385534,0.2932826,0.249674,0.2417778,0.2987654,0.2646188,0.2433188,0.2829266,0.227259,0.2545826,0.2677288,0.2367736,0.2476152,0.3205322,0.2712016,0.2413542
0.263118,0.2417738,0.2326164,0.2587968,0.2452032,0.230413,0.2739144,0.2546128,0.263639,0.2821506,0.2451782,0.2562194,0.256942,0.2639958,0.2527444,0.2557826,0.2320146,0.2397724,0.2980556,0.2264788,0.2552806,0.2720448,0.2487632,0.225709,0.2806054,0.2392624,0.2462858,0.2708124,0.2595968,0.2524874,0.2941768,0.2292096,0.2393922,0.2906564,0.2607662,0.237871,0.2824452,0.2242786,0.2406916,0.2643744,0.2546204,0.2557626,0.3000114,0.2699448,0.2383596,0.2719932,0.2387802,0.2524002,0.2710892,0.2490896,0.2549344,0.2865044,0.2409958,0.2558168,0.278803,0.2393976,0.2463944,0.3170556,0.227831,0.2589596,0.2708394,0.2265952,0.2389904,0.2720906,0.249494,0.2315812,0.2996098,0.256526,0.2436814,0.2919934,0.2627558,0.278768,0.3173044,0.2516664,0.2376488,0.2907188,0.2501766,0.2401216,0.3004546,0.2644624,0.2433826,0.2782722,0.22663,0.2549938,0.2679994,0.2365818,0.2456438,0.3218234,0.2699424,0.2423772
0.2644862,0.2411988,0.2346708,0.2598864,0.2472884,0.2305402,0.2741615,0.2527546,0.2641398,0.281465,0.248108,0.2587772,0.257925,0.2627792,0.254357,0.255552,0.2321654,0.2422752,0.299988,0.227243,0.2546232,0.2700368,0.2489946,0.2245544,0.2817472,0.2391812,0.2433512,0.2732996,0.2603268,0.25347,0.2926602,0.2266304,0.2374008,0.2886748,0.2599478,0.2374478,0.2787932,0.2223396,0.2399412,0.2643646,0.25389,0.2557186,0.300846,0.2697516,0.2350028,0.2733446,0.2468362,0.2542342,0.2645722,0.2490622,0.2555544,0.2879988,0.2384186,0.2555748,0.2772274,0.2372466,0.2418702,0.3166578,0.2266234,0.2581334,0.2702352,0.225727,0.240927,0.2728846,0.248502,0.2329242,0.3045698,0.2552014,0.2433398,0.2926512,0.2602318,0.2757252,0.320539,0.2508164,0.235024,0.2906438,0.2494326,0.240368,0.2972242,0.2667514,0.2406122,0.2801386,0.2292432,0.2541856,0.2675548,0.2348394,0.2453622,0.32157,0.2656936,0.2415584
0.26489,0.2416676,0.2353924,0.2555974,0.2463795,0.2300504,0.2768651,0.2525834,0.2635308,0.2808352,0.2469344,0.2556454,0.2557508,0.263744,0.2535726,0.259076,0.2335924,0.2373536,0.2985808,0.2261392,0.2534008,0.2690166,0.2467788,0.2238574,0.2821636,0.2383704,0.2459788,0.2719358,0.2606576,0.2530786,0.2925616,0.2258144,0.2386714,0.2886018,0.260392,0.2379326,0.2785612,0.2215908,0.2381054,0.2608502,0.2518608,0.2535204,0.2973482,0.2709156,0.235177,0.2697652,0.2464354,0.2522842,0.2663132,0.2509766,0.2540086,0.2894716,0.2381878,0.2602398,0.2763798,0.2377456,0.2425208,0.3152528,0.226231,0.258601,0.2732344,0.2273184,0.2385356,0.27213,0.2473634,0.2326532,0.3012394,0.2552182,0.2442764,0.2924678,0.2632808,0.2718682,0.3213924,0.25203,0.2338424,0.2893642,0.2498402,0.2413322,0.2968044,0.2646096,0.238085,0.2809628,0.2292436,0.2542734,0.2704354,0.2347206,0.2435656,0.3186864,0.2654714,0.2404044
0.2657056,0.2422,0.2348668,0.2529928,0.2477133,0.229627,0.2772061,0.2528862,0.2655828,0.2808568,0.2480886,0.2543092,0.2557156,0.2602416,0.252211,0.2542814,0.2329832,0.2369286,0.3018866,0.2260852,0.2496854,0.2682786,0.246136,0.2231306,0.287316,0.2336952,0.2448478,0.274435,0.2601682,0.2515284,0.305484,0.2254698,0.2391834,0.2886506,0.2602794,0.245888,0.2774052,0.2241692,0.2390754,0.262998,0.2520634,0.250932,0.3017368,0.269712,0.2348084,0.2657702,0.2476262,0.2505808,0.2669884,0.2505294,0.2528194,0.288989,0.2367112,0.2623284,0.2780308,0.236743,0.2405602,0.3151674,0.2250076,0.2597324,0.2711558,0.2250562,0.2341974,0.2755332,0.2495024,0.2343246,0.3008912,0.2546306,0.2438872,0.2891798,0.2639936,0.2741276,0.3233612,0.2497148,0.2315322,0.2901448,0.2458054,0.2414158,0.2998384,0.264716,0.2389338,0.2806606,0.228498,0.2535354,0.274009,0.2368556,0.2442162,0.3184614,0.2647498,0.238894
0.2643648,0.2429038,0.235178,0.2565474,0.2498667,0.2286276,0.2744827,0.250941,0.2671994,0.278157,0.249611,0.2543514,0.2534724,0.263672,0.2534986,0.252486,0.2317204,0.2373686,0.3016594,0.2235322,0.2483912,0.2724034,0.2530418,0.22623,0.2840092,0.233743,0.2458068,0.272023,0.25904,0.2483658,0.3066142,0.2266314,0.2377118,0.288637,0.2580202,0.247295,0.2741534,0.2246424,0.2412272,0.2673738,0.2530684,0.2484372,0.3000768,0.2692002,0.2351902,0.2616176,0.248,0.2506328,0.2624138,0.250422,0.2530694,0.2923154,0.2348242,0.2611172,0.2806082,0.238003,0.238821,0.311771,0.2228558,0.2574276,0.2728634,0.2270888,0.2361052,0.2747526,0.2475796,0.2352004,0.3019932,0.2532858,0.242982,0.2891558,0.262927,0.2750688,0.3249742,0.2469868,0.228909,0.2883504,0.2482784,0.2406398,0.2970996,0.2629034,0.2365376,0.2792902,0.2295406,0.2552012,0.267467,0.2342454,0.242691,0.3185246,0.2664764,0.24289
0.2627654,0.2429614,0.2362078,0.2552838,0.2518164,0.2294936,0.2762849,0.2517218,0.2703758,0.272326,0.248643,0.2537828,0.2499338,0.2647164,0.2551552,0.2515318,0.232389,0.236007,0.300219,0.2223278,0.2504856,0.2706654,0.2529722,0.2269702,0.2869968,0.234949,0.2484163,0.2723106,0.2610062,0.2512596,0.3106594,0.2285522,0.2359416,0.2886054,0.2591526,0.2492966,0.2735494,0.2237468,0.2408508,0.266913,0.2516156,0.2502816,0.2962368,0.2686832,0.23366,0.2634374,0.2508152,0.249531,0.2630632,0.2505054,0.2514332,0.2923956,0.2371278,0.2569318,0.2761906,0.239709,0.2368536,0.307703,0.2196006,0.2543736,0.2696994,0.2292844,0.2350318,0.2716502,0.2498432,0.2329344,0.2988812,0.2527042,0.2402234,0.2917564,0.2620402,0.2754572,0.325073,0.2453958,0.2271272,0.2874582,0.2480118,0.2398928,0.299204,0.2632782,0.2372096,0.2791308,0.2315228,0.253668,0.2666316,0.2342718,0.2455126,0.318158,0.265399,0.240176
0.2598572,0.2432532,0.2321988,0.2486842,0.2507318,0.23117,0.2792561,0.2501458,0.2682834,0.273272,0.2484118,0.2516138,0.248867,0.2669866,0.2549694,0.2546042,0.2337056,0.2344282,0.303474,0.2242332,0.2554134,0.2665856,0.2537188,0.2264544,0.288124,0.234604,0.2532508,0.2705486,0.2606384,0.2523838,0.3152016,0.227579,0.239059,0.2926058,0.2598694,0.247023,0.2736684,0.2259136,0.2413894,0.2647848,0.2504058,0.2496208,0.2942922,0.2681452,0.2330284,0.2649134,0.253199,0.2480774,0.2638308,0.2485958,0.2497602,0.290075,0.2384286,0.2582216,0.2739742,0.2359632,0.237487,0.3080168,0.216951,0.254217,0.2681318,0.2281656,0.236166,0.2691492,0.247119,0.2319616,0.2991474,0.2501056,0.238358,0.2878534,0.264745,0.275774,0.3212728,0.2430416,0.2258668,0.2830404,0.2496358,0.238954,0.2965784,0.263082,0.2324464,0.2776904,0.2333544,0.2504064,0.2688682,0.2327428,0.247939,0.3188354,0.2696232,0.2412958
0.259884,0.2411482,0.2352598,0.2497624,0.2482212,0.2303446,0.2733847,0.2507272,0.2688956,0.2702872,0.2434226,0.2543658,0.2503218,0.2678894,0.25566,0.2533754,0.2376518,0.2402166,0.2987456,0.2229046,0.2562449,0.2642674,0.2533188,0.2261924,0.2836256,0.2367394,0.253325,0.272009,0.2611554,0.2511362,0.3134656,0.2302458,0.2422058,0.2956444,0.258553,0.2468284,0.270734,0.2265156,0.238217,0.2616292,0.2508618,0.2465946,0.2977624,0.2707348,0.2379734,0.263577,0.2524446,0.2459272,0.2614196,0.2484656,0.2534678,0.2908314,0.239357,0.2581654,0.276221,0.237492,0.2406518,0.3078524,0.21496,0.2552314,0.2701858,0.2278706,0.236142,0.2657118,0.2453232,0.229394,0.3007722,0.2479876,0.2385012,0.2855906,0.2626378,0.2716526,0.3198294,0.2419582,0.2230286,0.2809428,0.2517806,0.2390578,0.2977212,0.270019,0.240181,0.2796054,0.2358782,0.2510964,0.2666206,0.2318324,0.2445434,0.3152928,0.2678554,0.2434478
0.2587572,0.240088,0.2336114,0.2495376,0.247392,0.2305534,0.2687911,0.2480962,0.2655724,0.2698134,0.2424976,0.2517466,0.254553,0.270312,0.254533,0.2499742,0.2359678,0.242578,0.2952792,0.222726,0.2575613,0.2628156,0.252498,0.2269602,0.2812616,0.2335228,0.2516902,0.273227,0.2596422,0.2491026,0.3181829,0.2272536,0.2433988,0.2953657,0.26154,0.2475836,0.2734366,0.2262152,0.2359416,0.2628778,0.2531836,0.2472326,0.2973924,0.2680244,0.2344078,0.263143,0.2516144,0.2453374,0.26068,0.2473608,0.2529918,0.294156,0.2384956,0.2561396,0.2802086,0.2369766,0.2407638,0.3039722,0.2148004,0.2554548,0.2777412,0.2259616,0.242982,0.274552,0.2424936,0.2300568,0.2967566,0.2468598,0.2381346,0.2825828,0.2630012,0.2680946,0.323293,0.2433442,0.2237556,0.2822908,0.2524738,0.2373574,0.2990304,0.267245,0.2401318,0.2764332,0.2370098,0.2527476,0.2642266,0.2295986,0.2439132,0.3149564,0.2702214,0.2450082
0.2594206,0.2393174,0.234666,0.2473778,0.246782,0.2308468,0.2685749,0.2486284,0.2654866,0.275679,0.2429282,0.2531378,0.2560992,0.2691568,0.2537625,0.2508524,0.2326748,0.243492,0.2908716,0.2232728,0.2556809,0.2596716,0.2523442,0.2283312,0.2771552,0.2338208,0.2509334,0.273338,0.2584892,0.2499594,0.3206505,0.227938,0.2424648,0.2930417,0.2595478,0.247964,0.275706,0.2215694,0.2370732,0.2614922,0.2493002,0.2495732,0.2896614,0.2668912,0.23237,0.2621814,0.2516678,0.2461274,0.26056,0.2486762,0.2502282,0.293551,0.2354844,0.2559586,0.2780606,0.2341142,0.2433316,0.3085822,0.2142326,0.2550843,0.28087,0.2290528,0.2446844,0.2772094,0.2442002,0.2303326,0.2925524,0.2469124,0.2373558,0.2807006,0.263431,0.2667614,0.3235352,0.2397232,0.22423,0.2839986,0.2498674,0.2359988,0.3038312,0.268659,0.2395384,0.2811322,0.2377708,0.255225,0.2651682,0.2324428,0.241741,0.3150638,0.2728958,0.2468462
0.256412,0.2424158,0.23603,0.2475684,0.247358,0.2302882,0.2624495,0.2496606,0.2662774,0.2698058,0.2445814,0.2495672,0.2543358,0.2685594,0.2533869,0.2547942,0.2337672,0.2443902,0.2883964,0.2238412,0.2553721,0.2565278,0.2514952,0.227677,0.277449,0.2342234,0.2525666,0.2827608,0.2552904,0.2522488,0.3227865,0.2314646,0.2471774,0.2926291,0.2590398,0.2491628,0.275781,0.219381,0.2370236,0.2622476,0.2450822,0.2497704,0.2909604,0.263329,0.2300658,0.2618486,0.2524174,0.242717,0.2585294,0.249693,0.248051,0.2925392,0.2371828,0.256328,0.2786888,0.234968,0.238791,0.3083038,0.2134628,0.2549134,0.2754684,0.2292282,0.2457798,0.2734386,0.2440906,0.2292948,0.2880028,0.244222,0.2377088,0.2790526,0.2640748,0.2670206,0.3240526,0.2380248,0.225112,0.2895138,0.2455302,0.2441422,0.3000098,0.2681568,0.2426944,0.2754932,0.2363668,0.2531094,0.265631,0.2339864,0.241235,0.3125788,0.2692422,0.2445378
0.2609124,0.2395264,0.237308,0.2491252,0.2457944,0.2264232,0.2614216,0.2481864,0.2656178,0.2736754,0.2446718,0.2468254,0.2546616,0.267999,0.2545155,0.2487418,0.2332572,0.2438096,0.2945196,0.2259574,0.2608269,0.2578296,0.2517558,0.2265438,0.2803472,0.2301046,0.2534904,0.2814212,0.2553372,0.2496844,0.3148487,0.2297726,0.2472762,0.2929543,0.2572886,0.2494788,0.2703576,0.2183804,0.2340448,0.2586262,0.2467042,0.246436,0.2919064,0.2630132,0.2302252,0.2651014,0.2521526,0.2457366,0.2562918,0.2503182,0.2482426,0.2948062,0.2361396,0.252861,0.2750622,0.2329906,0.2372948,0.3031302,0.2146532,0.2611166,0.2790236,0.2282502,0.2463694,0.2775146,0.2436818,0.23114,0.2910152,0.244487,0.2363398,0.282147,0.2654656,0.2649858,0.319659,0.2386436,0.2346204,0.2851186,0.2438934,0.243186,0.2957234,0.2684646,0.2370198,0.2750596,0.234742,0.252889,0.2606894,0.2296956,0.241403,0.313829,0.2704882,0.2460598
0.2601638,0.2402788,0.2376308,0.2444802,0.245226,0.2293368,0.2643139,0.2586612,0.26496,0.2737598,0.2447654,0.2480096,0.247698,0.2678882,0.2535321,0.2488844,0.2378548,0.240849,0.2937626,0.226187,0.2580351,0.2593518,0.252876,0.2278014,0.2729988,0.2308398,0.2565828,0.2831326,0.253926,0.246752,0.3184225,0.2295416,0.2471356,0.2905639,0.2574256,0.2495086,0.2713174,0.2186796,0.2342474,0.2578896,0.2481994,0.2485014,0.2919596,0.2635396,0.2296288,0.2651652,0.2545492,0.2452454,0.2577508,0.248801,0.2494022,0.2937354,0.2350006,0.2538462,0.2781168,0.2309822,0.2378946,0.300854,0.2149022,0.2616724,0.275885,0.2301682,0.2471112,0.2774006,0.243733,0.229394,0.2908254,0.245118,0.2351252,0.285279,0.263931,0.2637754,0.321736,0.2394378,0.2335576,0.279163,0.2414938,0.2455998,0.2935524,0.265969,0.233241,0.2758718,0.235396,0.2506518,0.2624776,0.2277586,0.2397062,0.314032,0.268719,0.2435736
0.2590868,0.2382064,0.2388668,0.2498252,0.2451752,0.2273234,0.2621879,0.2615572,0.2624924,0.2795002,0.2457656,0.2463758,0.2447712,0.266866,0.2515219,0.24547,0.2353562,0.2405805,0.2905648,0.2261958,0.2609345,0.26507,0.2505428,0.2272498,0.2695136,0.2325304,0.2569158,0.2815172,0.251286,0.2470582,0.3196303,0.2296196,0.2480304,0.2909507,0.2561198,0.248607,0.2720372,0.2201724,0.2349718,0.2604162,0.2511768,0.2510362,0.2940122,0.2659946,0.2310794,0.2618002,0.2539692,0.2443348,0.2550842,0.2455986,0.2477174,0.2891042,0.235485,0.2535004,0.2795616,0.2311076,0.240015,0.302004,0.215113,0.2612404,0.278303,0.227639,0.246779,0.2789992,0.2446914,0.2306652,0.2861274,0.2451008,0.2437296,0.2813454,0.2645732,0.2618616,0.3207908,0.2453914,0.2290574,0.2748348,0.2417438,0.2441054,0.295401,0.2709822,0.2323276,0.272843,0.235595,0.2493942,0.2615686,0.230763,0.235515,0.3125486,0.2690116,0.2408894
0.2592072,0.2365456,0.2395676,0.2541746,0.2423876,0.227009,0.2630984,0.260544,0.2648528,0.2807292,0.2457572,0.2457846,0.2457314,0.2663692,0.2512221,0.2478012,0.2338382,0.2416151,0.2943912,0.2271092,0.2602605,0.259541,0.2510016,0.2268164,0.2688096,0.2304076,0.2571648,0.2783428,0.2487458,0.24507,0.3188123,0.2295306,0.2483744,0.2899273,0.2543246,0.2479096,0.2733366,0.220741,0.2344526,0.2586592,0.2470876,0.2527504,0.2950382,0.265364,0.2399712,0.2622158,0.2580372,0.2439588,0.2463554,0.2415556,0.2434936,0.298786,0.2350786,0.2561452,0.2766664,0.2292464,0.2408694,0.3196572,0.21586,0.2612644,0.2796296,0.2270908,0.2491004,0.2743742,0.2453432,0.2288136,0.286766,0.243921,0.2420938,0.280196,0.2632936,0.2624704,0.3182302,0.2464248,0.2324698,0.2777498,0.2424888,0.243558,0.2942818,0.2695454,0.2353404,0.2743548,0.2330856,0.2559576,0.2612772,0.2330212,0.2360328,0.3140422,0.2707952,0.2432732
0.2585398,0.2350606,0.2391584,0.2540426,0.2435866,0.2264552,0.2594828,0.2599392,0.2677648,0.2851146,0.244693,0.2451916,0.2443228,0.2681828,0.2511077,0.2493658,0.2334517,0.2426645,0.2980102,0.226684,0.2567521,0.2585654,0.2517512,0.2269834,0.2676218,0.229945,0.2542814,0.2819258,0.247582,0.2425636,0.3202668,0.2294174,0.2444112,0.2881313,0.265549,0.2474774,0.2716766,0.2180598,0.2349184,0.260136,0.245083,0.2506832,0.2899016,0.264488,0.2387684,0.2642196,0.2587438,0.243995,0.2532624,0.238082,0.2420836,0.302654,0.2378566,0.2577624,0.2771528,0.2290516,0.2389802,0.317543,0.2158,0.26264,0.280131,0.2267834,0.2471588,0.2773598,0.2451036,0.2278184,0.285403,0.2455304,0.2411136,0.2793288,0.2620566,0.2619806,0.3157136,0.2504288,0.2339046,0.2771442,0.2431798,0.2463282,0.2906712,0.2722568,0.2333758,0.2766152,0.2308388,0.2544796,0.2604354,0.2334314,0.2344518,0.3145758,0.273224,0.2432166
0.2529996,0.2350182,0.2390874,0.2538338,0.2484652,0.2272684,0.2594476,0.2627192,0.2671054,0.2852744,0.2437538,0.2436166,0.2425648,0.2649942,0.2512547,0.2498056,0.2310853,0.2434925,0.3012638,0.2242604,0.2572627,0.2595052,0.2515028,0.2274412,0.270535,0.2315724,0.2551154,0.2835968,0.2451484,0.2422124,0.3258324,0.2274592,0.2461822,0.2952729,0.2655304,0.2451344,0.2734086,0.2174248,0.2360956,0.2551928,0.2444674,0.251988,0.2857716,0.2644618,0.2369728,0.262856,0.2589022,0.2455012,0.252954,0.2351036,0.2413882,0.3016246,0.2368336,0.2577104,0.276139,0.2350248,0.2380372,0.318897,0.2139156,0.2641584,0.279953,0.2280612,0.2476952,0.2786516,0.2440906,0.2288148,0.2824594,0.2418154,0.242112,0.2777142,0.2608168,0.2600542,0.3231322,0.2499124,0.2332224,0.2746666,0.2417286,0.2462136,0.2951572,0.271321,0.2335708,0.2752378,0.2320102,0.2533922,0.2615286,0.2342854,0.2339528,0.3123358,0.273544,0.2427964
0.2521506,0.2341764,0.2379814,0.2525358,0.2476582,0.2273054,0.2590904,0.2632846,0.269785,0.2797172,0.2459288,0.2395424,0.2457288,0.2627616,0.2488809,0.2493674,0.2279383,0.2481943,0.2972342,0.2253088,0.2561724,0.2628654,0.2559302,0.2279622,0.2696458,0.2316918,0.2569,0.2837756,0.2454862,0.241296,0.3200538,0.230287,0.2452072,0.3011927,0.2650692,0.2458702,0.27599,0.214626,0.2382624,0.2551588,0.2452618,0.2531854,0.2858384,0.2646066,0.2377702,0.2634016,0.2595236,0.2474446,0.2525594,0.2322278,0.2366778,0.3026736,0.2361582,0.258101,0.278046,0.2390754,0.235053,0.3149994,0.2113392,0.2608174,0.2802564,0.2256286,0.2469712,0.2765174,0.2415054,0.2286344,0.2827742,0.238294,0.2393168,0.2712962,0.260212,0.2583282,0.3259418,0.2510502,0.2375854,0.2700448,0.240653,0.2470074,0.2928634,0.269639,0.234831,0.2787426,0.2315002,0.251135,0.261728,0.2334802,0.2338304,0.3117362,0.2744502,0.2424214
0.2556712,0.2326428,0.2375726,0.2496208,0.249702,0.2265442,0.2604752,0.2644458,0.2673882,0.2800686,0.2467254,0.2391068,0.2477266,0.2700988,0.2465361,0.2492954,0.228411,0.247731,0.2944868,0.2241366,0.2539424,0.2562476,0.2550648,0.2251114,0.275146,0.2312506,0.2563984,0.2865666,0.2432814,0.2416674,0.3207216,0.2295746,0.2518068,0.2958701,0.2624336,0.246108,0.2731374,0.2154648,0.2366356,0.2578244,0.2465026,0.2538544,0.2811678,0.261204,0.236427,0.2625094,0.2578176,0.2483127,0.2497078,0.2339244,0.2340508,0.3021906,0.2400454,0.2589452,0.2773368,0.2454436,0.2324902,0.3196654,0.212927,0.25911,0.280854,0.2266294,0.243649,0.2777118,0.2435688,0.2293416,0.2850018,0.2379642,0.2372924,0.2825502,0.2597506,0.2574504,0.3209116,0.2485654,0.240251,0.272608,0.239232,0.2496448,0.30597,0.2705468,0.2350474,0.2778516,0.2310302,0.2507262,0.2622336,0.2358532,0.233146,0.3140446,0.2727822,0.243949
0.2555192,0.229422,0.234399,0.2511622,0.2486834,0.2277178,0.2641812,0.2631356,0.2668978,0.275271,0.2431804,0.2395482,0.2401528,0.266921,0.2460427,0.2524546,0.2366756,0.2465864,0.293277,0.226441,0.2567122,0.2531946,0.2536974,0.2252542,0.2721972,0.2314202,0.257252,0.2869812,0.2442552,0.2425642,0.319232,0.227377,0.2517322,0.2957813,0.2633206,0.2442728,0.2766186,0.2141116,0.2403408,0.251733,0.245946,0.2565754,0.283798,0.2586774,0.2382766,0.265514,0.2564812,0.2453993,0.251413,0.2355214,0.2345554,0.3024094,0.2404618,0.2578154,0.2759438,0.2474528,0.2328492,0.3199562,0.2107772,0.2593004,0.2809604,0.231326,0.2431612,0.2756742,0.2458624,0.2287162,0.2808352,0.2399362,0.2392136,0.283432,0.2591822,0.2547682,0.3197202,0.248445,0.240024,0.2699944,0.2375594,0.2505454,0.3061634,0.2717544,0.2332774,0.2785988,0.2313614,0.2500772,0.2589992,0.2363586,0.2338586,0.3233316,0.2745064,0.2431326
