Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['1.0', '3.0', '2.0'], ['1']]]",0.9191819836782164
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['sex', 'ph-karno'], [['1', '2'], [60.0, 80.0]]]",0.9138300735964792
"[['ph-ecog', 'age', 'sex'], [['1.0', '0.0'], [58, 76], ['1', '2']]]",0.9009191041136893
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'ph-ecog'], [[50.0, 70.0], ['0.0', '2.0', '3.0', '1.0']]]",0.8930994126669856
"[['pat-karno'], [[50.0, 70.0]]]",0.8930994126669856
"[['age'], [[65, 82]]]",0.8911439215869417
"[['sex', 'age'], [['1', '2'], [65, 76]]]",0.8854680949035794
"[['age', 'ph-ecog'], [[64, 76], ['1.0', '0.0', '3.0', '2.0']]]",0.8854680949035794
