Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.9191819836782164
"[['ph-karno'], [[50.0, 90.0]]]",0.9138300735964792
"[['sex', 'age', 'ph-ecog'], [['1', '2'], [56, 75], ['1.0', '0.0', '3.0']]]",0.9054037156980751
"[['ph-ecog', 'age'], [['0.0', '1.0'], [58, 75]]]",0.9009191041136893
"[['pat-karno'], [[30.0, 70.0]]]",0.8988741794176537
"[['age', 'sex'], [[59, 82], ['1']]]",0.8982706027933818
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'ph-ecog'], [[40.0, 80.0], ['2.0', '0.0', '3.0', '1.0']]]",0.8950192810065183
"[['age'], [[64, 82]]]",0.8911439215869417
"[['sex', 'ph-karno'], [['2'], [80.0, 100.0]]]",0.8771377267557262
