Rule_Obj,Rule_Score
"[['group', 'stage-4', 'stage-1'], [['1', '0'], ['1', '0'], ['3.0']]]",0.941814421904767
"[['cell-type', 'stage-3', 'detec'], [['1.0', '3.0', '2.0', '0.0'], ['.', '2', '1'], ['3', '1']]]",0.941814421904767
"[['stage-1', 'stage-3', 'stage-2', 'stage-4'], [['3.0', '1.0', '2.0'], ['2', '0'], ['2', '3', '1'], ['0', '.']]]",0.941814421904767
"[['detec', 'stage-2', 'stage-1'], [['3', '1'], ['3', '2', '.'], ['3.0', '1.0']]]",0.9416331468186766
"[['stage-2', 'stage-3'], [['2', '.', '3'], ['0', '2', '.']]]",0.9416331468185882
"[['stage-3', 'stage-2', 'detec'], [['0', '.', '2'], ['2', '.', '3'], ['3', '1', '2', '0']]]",0.9416331468185882
"[['stage-2', 'cell-type', 'stage-3'], [['.', '2', '3'], ['0.0', '3.0', '4.0', '1.0', '2.0'], ['0', '.', '2']]]",0.9416331468185882
"[['stage-2', 'stage-1'], [['3', '2'], ['3.0', '1.0']]]",0.9416331468180791
"[['stage-2', 'stage-1', 'cell-type'], [['.', '2', '1'], ['1.0', '3.0'], ['1.0', '3.0', '0.0', '4.0']]]",0.941633146359435
"[['stage-3', 'stage-1', 'stage-2'], [['1', '2', '.'], ['3.0', '1.0', '2.0'], ['3', '2', '1']]]",0.9414515571097286
