Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,504.5792329311371,2.9,0.941814421904767,8.25038559978445,10.791666666666666,209.95716385254627,209.96484375,4949
