Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,473.67424726486206,2.7,0.941814421904767,8.276556009167747,10.383333333333333,210.38321370058048,210.421875,4654
