Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,194.3577699661255,2.3,0.941814421904767,8.310060177917318,10.4,210.7423816882522,210.75390625,1911
