Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,456.5808186531067,2.7,0.941814421904767,8.265981353539846,10.391666666666667,210.29879547860477,210.3125,4487
