Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,459.05759859085083,2.6,0.941814421904767,8.308303597978005,11.15,210.7815313824155,210.79296875,4484
