Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
2091,"[-0.26015189699999997, 0.051024002999999998]",0,good,0.8378,0.7561,25.0819,0.2793
1807,"[-0.140825544, -0.098505545]",0,poor,0.3509,0.6667,27.0179,0.2338
1424,"[0.11236652300000001, 0.36176835899999998]",1,poor,0.4912,0.4746,18.7925,0.1901
