Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
12,['1'],0,1,0.593,0.9808,13.096,0.1357
21,['0'],0,0, , , , 
11,['0'],0,0, , , , 
9,['0'],0,0, , , , 
5,['0'],0,0, , , , 
16,['0'],0,0, , , , 
6,['0'],0,0,0.8,0.3636,36.275,0.2001
