Rule_Obj,Rule_Score
"[['karnof', 'strat2', 'ivdrug'], [['90', '100', '70'], ['1'], ['1', '3', '2']]]",0.9412848854707349
"[['karnof', 'strat2'], [['100', '90', '70'], ['1']]]",0.9412848854707349
"[['karnof', 'strat2', 'sex'], [['90', '100', '70'], ['1'], ['1', '2']]]",0.9412848854707349
"[['karnof', 'strat2', 'sex', 'ivdrug'], [['100', '90', '70'], ['1'], ['1', '2'], ['1', '3']]]",0.9411247645025241
"[['tx', 'strat2', 'ivdrug', 'karnof'], [['1', '0'], ['1'], ['1', '3'], ['100', '90']]]",0.9395708266060918
"[['sex', 'ivdrug', 'strat2'], [['1'], ['1', '3'], ['1']]]",0.9328139729053688
"[['karnof', 'txgrp'], [['100', '80', '90'], ['2', '4', '3']]]",0.9280738399746783
"[['hemophil', 'strat2', 'ivdrug'], [['0'], ['1'], ['1']]]",0.9266625712039825
"[['strat2', 'ivdrug'], [['1'], ['1']]]",0.9232893968395843
"[['karnof', 'ivdrug', 'strat2', 'txgrp'], [['100', '90'], ['1'], ['1'], ['2', '1', '4']]]",0.9219743940577964
