Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
0,"[0.62334999999999996, 1.0]",0,g, , , , 
1,"[-0.28428000000000003, 0.54901999999999995]",0,g,0.7911,0.9175,127.6656,0.6113
24,"[0.93123999999999996, 1.0]",0,b,0.6032,0.6909,99.5231,0.4161
