0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240
0.3343,0.3016,0.0231,0.0231,0.1957,0.1175,0.0585,0.2048,0.2712,0.3026,0.0231,0.0231,0.2039,0.1616,0.0585,0.2175,0.2778,0.3061,0.0234,0.0231,0.2289,0.1168,0.0585,0.2029,0.2811,0.3145,0.0232,0.0231,0.2051,0.1217,0.0585,0.2029,0.2811,0.2897,0.0235,0.0231,0.2207,0.1154,0.0585,0.1892,0.2712,0.2999,0.0233,0.0231,0.2051,0.1392,0.0585,0.182,0.2712,0.3026,0.0233,0.0231,0.2195,0.1168,0.0585,0.1838,0.2657,0.3199,0.0234,0.0231,0.2195,0.1175,0.0585,0.2048,0.2657,0.3705,0.0232,0.0231,0.2359,0.1154,0.0585,0.1838,0.2657,0.2989,0.0231,0.0231,0.2108,0.1168,0.0585,0.1838,0.2178,0.3502,0.0232,0.0231,0.215,0.1392,0.0585,0.2112,0.3343,0.3457,0.0232,0.0231,0.2302,0.1008,0.0585,0.1929,0.2712,0.3053,0.0233,0.0231,0.2145,0.121,0.0585,0.1838,0.2712,0.2961,0.0231,0.0231,0.2302,0.128,0.0585,0.1947,0.2657,0.2961,0.0232,0.0231,0.214,0.1175,0.0585,0.2029,0.2811,0.342,0.0233,0.0231,0.2121,0.1168,0.0585,0.2112,0.2712,0.3237,0.0234,0.0231,0.2334,0.1322,0.0585,0.213,0.2712,0.3023,0.023,0.0231,0.2039,0.123,0.0579,0.1801,0.2657,0.3182,0.0227,0.0231,0.1994,0.1287,0.0585,0.2048,0.2811,0.3172,0.0232,0.0231,0.2264,0.1322,0.0585,0.1838,0.2811,0.2999,0.0233,0.0231,0.2051,0.121,0.0585,0.1929,0.2712,0.2934,0.0234,0.0231,0.215,0.1434,0.0585,0.2093,0.3188,0.3274,0.0232,0.0231,0.2346,0.1168,0.0585,0.1838,0.2712,0.3061,0.0233,0.0231,0.2302,0.1118,0.0585,0.1746,0.271,0.2989,0.0232,0.0231,0.2071,0.1056,0.0585,0.1838,0.3277,0.3614,0.0233,0.0231,0.2346,0.123,0.0585,0.1746,0.271,0.275,0.0229,0.0231,0.2145,0.1168,0.0585,0.2048,0.2778,0.2961,0.0234,0.0231,0.2121,0.1217,0.0585,0.182,0.3127,0.3033,0.0235,0.0231,0.2207,0.1643,0.0585,0.1929,0.2811,0.3188,0.3063,0.0233,0.0231,0.215,0.123,0.0585,0.1838
0.3343,0.3016,0.0234,0.0231,0.1957,0.121,0.0585,0.2112,0.3343,0.318,0.0231,0.0231,0.2108,0.1616,0.0585,0.2175,0.3343,0.3118,0.0234,0.0231,0.2297,0.1168,0.0585,0.2029,0.2811,0.3145,0.0232,0.0231,0.2264,0.1217,0.0585,0.2029,0.2988,0.3328,0.0235,0.0231,0.2207,0.1154,0.0585,0.1929,0.3343,0.3209,0.0233,0.0231,0.2051,0.1392,0.0585,0.182,0.2712,0.3026,0.0233,0.0231,0.2195,0.1168,0.0585,0.1947,0.2657,0.3328,0.0234,0.0231,0.2195,0.121,0.0585,0.2048,0.3188,0.3705,0.0234,0.0231,0.2359,0.1217,0.0585,0.1838,0.2657,0.2999,0.0231,0.0231,0.2108,0.1195,0.0585,0.1838,0.2902,0.3502,0.0233,0.0231,0.215,0.1392,0.0585,0.2112,0.3343,0.3457,0.0233,0.0231,0.2302,0.121,0.0585,0.1929,0.2988,0.3209,0.0233,0.0231,0.2145,0.121,0.0585,0.1838,0.2798,0.3053,0.0232,0.0231,0.2302,0.128,0.0585,0.2175,0.2712,0.3127,0.0235,0.0231,0.2302,0.1195,0.0585,0.2048,0.3188,0.342,0.0233,0.0231,0.2121,0.128,0.0585,0.2496,0.311,0.3237,0.0234,0.0231,0.2334,0.1322,0.0585,0.2496,0.2712,0.3135,0.0232,0.0231,0.2051,0.123,0.0585,0.1801,0.3188,0.3328,0.023,0.0231,0.2108,0.1287,0.0585,0.2048,0.3188,0.3172,0.0232,0.0231,0.2359,0.1392,0.0585,0.213,0.2811,0.3301,0.0233,0.0231,0.2051,0.121,0.0585,0.1947,0.2712,0.3549,0.0234,0.0231,0.215,0.1434,0.0585,0.2093,0.3188,0.3291,0.0232,0.0231,0.2346,0.1175,0.0585,0.1838,0.2999,0.3457,0.0233,0.0231,0.2302,0.1118,0.0585,0.1746,0.271,0.2989,0.0234,0.0231,0.2145,0.1154,0.0585,0.1947,0.3343,0.3614,0.0233,0.0231,0.251,0.123,0.0585,0.1929,0.271,0.309,0.0232,0.0231,0.2207,0.1175,0.0585,0.2048,0.2849,0.2961,0.0234,0.0231,0.2121,0.128,0.0585,0.182,0.3188,0.3274,0.0235,0.0231,0.2207,0.1643,0.0585,0.2093,0.2811,0.3188,0.3063,0.0234,0.0231,0.2254,0.123,0.0585,0.1838
0.3343,0.3604,0.0234,0.0231,0.2121,0.121,0.0585,0.213,0.3343,0.318,0.0231,0.0231,0.2108,0.1616,0.0585,0.2175,0.3343,0.3274,0.0234,0.0231,0.2297,0.1287,0.0585,0.2029,0.2811,0.3457,0.0234,0.0231,0.2264,0.1217,0.0585,0.2029,0.3188,0.343,0.0235,0.0231,0.2207,0.1154,0.0585,0.2112,0.3343,0.3209,0.0233,0.0231,0.2096,0.1392,0.0585,0.1929,0.2798,0.3026,0.0234,0.0231,0.2416,0.1217,0.0585,0.1947,0.271,0.3457,0.0234,0.0231,0.2195,0.121,0.0585,0.213,0.3328,0.3926,0.0234,0.0231,0.253,0.1349,0.0585,0.1881,0.2657,0.3053,0.0232,0.0231,0.2108,0.1195,0.0585,0.1882,0.2902,0.3502,0.0234,0.0231,0.215,0.1392,0.0585,0.2112,0.3343,0.3457,0.0233,0.0231,0.2302,0.121,0.0585,0.1929,0.2988,0.3834,0.0233,0.0231,0.2359,0.128,0.0585,0.1838,0.2798,0.3209,0.0232,0.0231,0.2302,0.128,0.0585,0.2175,0.2712,0.3127,0.0235,0.0231,0.2302,0.1392,0.0585,0.2048,0.3188,0.342,0.0234,0.0231,0.2121,0.128,0.0585,0.2496,0.311,0.3641,0.0234,0.0231,0.2334,0.1322,0.0585,0.2496,0.2859,0.3135,0.0233,0.0231,0.2051,0.123,0.0585,0.1838,0.3188,0.3495,0.023,0.0231,0.251,0.1355,0.0585,0.2048,0.3343,0.3237,0.0232,0.0231,0.2359,0.1392,0.0585,0.213,0.2811,0.3457,0.0233,0.0231,0.2302,0.121,0.0585,0.213,0.2712,0.3549,0.0234,0.0231,0.215,0.1434,0.0585,0.2093,0.3188,0.3291,0.0233,0.0231,0.2346,0.1307,0.0585,0.2029,0.2999,0.3457,0.0233,0.0231,0.2448,0.1168,0.0585,0.1929,0.271,0.3356,0.0234,0.0231,0.2145,0.1154,0.0585,0.1947,0.3343,0.3981,0.0234,0.0231,0.251,0.1307,0.0585,0.1929,0.271,0.3274,0.0232,0.0231,0.2302,0.1287,0.0585,0.2093,0.2849,0.3026,0.0234,0.0231,0.2121,0.1287,0.0585,0.2496,0.3277,0.3274,0.0235,0.0231,0.2302,0.1643,0.0585,0.2093,0.2811,0.3399,0.3274,0.0235,0.0231,0.2254,0.128,0.0585,0.1838
0.3343,0.3604,0.0234,0.0231,0.2121,0.128,0.0585,0.256,0.3343,0.3274,0.0232,0.0231,0.2108,0.1616,0.0585,0.2175,0.3343,0.3522,0.0234,0.0231,0.2346,0.1287,0.0585,0.2029,0.3188,0.3604,0.0234,0.0231,0.2391,0.128,0.0585,0.2112,0.3725,0.343,0.0235,0.0231,0.253,0.1154,0.0585,0.2112,0.3343,0.342,0.0233,0.0231,0.224,0.1392,0.0585,0.1929,0.2811,0.3522,0.0234,0.0231,0.2416,0.128,0.0585,0.1947,0.3188,0.3604,0.0234,0.0231,0.2195,0.1504,0.0585,0.2175,0.3343,0.3926,0.0234,0.0231,0.253,0.1349,0.0585,0.2011,0.3343,0.3053,0.0232,0.0231,0.2178,0.1236,0.0585,0.1929,0.2902,0.3502,0.0234,0.0231,0.2354,0.1434,0.0585,0.2112,0.3343,0.3963,0.0233,0.0231,0.2334,0.1322,0.0585,0.1929,0.2988,0.3834,0.0233,0.0231,0.2359,0.1392,0.0585,0.1838,0.2798,0.3237,0.0233,0.0231,0.2302,0.128,0.0585,0.2175,0.3188,0.3247,0.0235,0.0231,0.2302,0.1392,0.0585,0.2149,0.3188,0.342,0.0234,0.0231,0.2121,0.128,0.0585,0.2496,0.311,0.3641,0.0234,0.0231,0.2334,0.1322,0.0585,0.2496,0.2859,0.3309,0.0233,0.0231,0.2121,0.123,0.0585,0.1838,0.3188,0.3614,0.0232,0.0231,0.251,0.1355,0.0585,0.2099,0.3343,0.3651,0.0232,0.0231,0.2359,0.1392,0.0585,0.256,0.3533,0.3614,0.0234,0.0231,0.2302,0.121,0.0585,0.213,0.3277,0.3549,0.0234,0.0231,0.2334,0.1616,0.0585,0.2093,0.3188,0.3457,0.0233,0.0231,0.2359,0.1392,0.0585,0.2029,0.2999,0.3457,0.0234,0.0231,0.2448,0.1546,0.0585,0.1947,0.3249,0.3356,0.0234,0.0231,0.215,0.128,0.0585,0.2029,0.3343,0.4385,0.0234,0.0231,0.251,0.1307,0.0585,0.1947,0.271,0.3274,0.0233,0.0231,0.251,0.1287,0.0585,0.2093,0.331,0.3118,0.0234,0.0231,0.2121,0.1546,0.0585,0.2496,0.3277,0.3274,0.0235,0.0231,0.2334,0.1643,0.0585,0.2093,0.2811,0.3416,0.3274,0.0235,0.0231,0.2254,0.128,0.0585,0.191
0.3675,0.3668,0.0234,0.0231,0.2121,0.128,0.0585,0.256,0.3343,0.3338,0.0232,0.0231,0.2416,0.1616,0.0585,0.2175,0.3431,0.3743,0.0234,0.0231,0.2346,0.1287,0.0585,0.2029,0.3188,0.3604,0.0234,0.0231,0.2473,0.1504,0.0585,0.2112,0.3725,0.4028,0.0235,0.0231,0.253,0.1322,0.0585,0.2523,0.3343,0.342,0.0233,0.0231,0.224,0.1392,0.0585,0.1929,0.3467,0.3743,0.0234,0.0231,0.2416,0.1392,0.0585,0.2029,0.3188,0.3604,0.0234,0.0231,0.2436,0.1504,0.0585,0.2578,0.3621,0.3926,0.0235,0.0231,0.253,0.1349,0.0585,0.2011,0.3343,0.3338,0.0232,0.0231,0.2178,0.1236,0.0585,0.1929,0.314,0.432,0.0234,0.0231,0.2354,0.1434,0.0585,0.2112,0.3399,0.3963,0.0233,0.0231,0.2334,0.1434,0.0585,0.2157,0.3247,0.3834,0.0233,0.0231,0.251,0.1392,0.0585,0.1838,0.2798,0.3237,0.0233,0.0231,0.2302,0.128,0.0585,0.2346,0.3188,0.3648,0.0235,0.0231,0.2378,0.1392,0.0585,0.2149,0.3371,0.3733,0.0234,0.0231,0.2145,0.1322,0.0585,0.2496,0.3533,0.3641,0.0235,0.0231,0.2334,0.1546,0.0585,0.2541,0.3188,0.3309,0.0233,0.0231,0.2334,0.123,0.0585,0.1838,0.3188,0.3614,0.0232,0.0231,0.251,0.1434,0.0585,0.2514,0.3343,0.3651,0.0232,0.0231,0.2416,0.1392,0.0585,0.256,0.3533,0.3614,0.0234,0.0231,0.2302,0.1322,0.0585,0.213,0.3277,0.3549,0.0234,0.0231,0.2359,0.1616,0.0585,0.2093,0.3188,0.3457,0.0234,0.0231,0.2391,0.1392,0.0585,0.2578,0.3127,0.3457,0.0234,0.0231,0.2448,0.1546,0.0585,0.1947,0.33,0.3366,0.0234,0.0231,0.2289,0.128,0.0585,0.2029,0.3343,0.4385,0.0234,0.0231,0.251,0.1307,0.0585,0.2029,0.2902,0.3274,0.0233,0.0231,0.251,0.1434,0.0585,0.2093,0.331,0.3118,0.0234,0.0231,0.2567,0.1616,0.0585,0.2496,0.3277,0.34,0.0235,0.0231,0.2334,0.1643,0.0585,0.2146,0.3188,0.3416,0.3274,0.0235,0.0231,0.2254,0.1392,0.0585,0.2194
0.3675,0.3668,0.0234,0.0231,0.2121,0.1461,0.0585,0.256,0.3573,0.3338,0.0232,0.0231,0.2416,0.1616,0.0585,0.2175,0.3431,0.4018,0.0234,0.0231,0.2416,0.1287,0.0585,0.2029,0.3277,0.3604,0.0234,0.0231,0.2587,0.1504,0.0585,0.2112,0.3725,0.4028,0.0235,0.0231,0.253,0.1434,0.0585,0.2541,0.3431,0.3715,0.0233,0.0231,0.2359,0.1392,0.0585,0.1929,0.3467,0.3743,0.0234,0.0231,0.2416,0.1392,0.0585,0.2048,0.3621,0.3651,0.0235,0.0231,0.246,0.1504,0.0585,0.2596,0.3639,0.3963,0.0235,0.0231,0.253,0.1349,0.0585,0.2011,0.3353,0.3338,0.0234,0.0231,0.2178,0.1236,0.0585,0.201,0.4179,0.432,0.0234,0.0231,0.2354,0.1434,0.0585,0.2496,0.3431,0.3963,0.0234,0.0231,0.2334,0.1434,0.0585,0.2181,0.3621,0.3834,0.0233,0.0231,0.251,0.1392,0.0585,0.2083,0.2988,0.3576,0.0234,0.0231,0.2302,0.1322,0.0585,0.2346,0.3188,0.3648,0.0235,0.0231,0.2378,0.1392,0.0585,0.2149,0.3371,0.3733,0.0234,0.0231,0.2145,0.1322,0.0585,0.2596,0.3533,0.3651,0.0235,0.0231,0.2334,0.1546,0.0585,0.2541,0.3371,0.3309,0.0235,0.0231,0.2334,0.1322,0.0585,0.1838,0.3188,0.4578,0.0232,0.0231,0.251,0.1434,0.0585,0.2514,0.3343,0.3651,0.0233,0.0231,0.2473,0.1392,0.0585,0.256,0.3533,0.3743,0.0234,0.0231,0.2436,0.1322,0.0585,0.213,0.33,0.3549,0.0234,0.0231,0.2359,0.1616,0.0585,0.2093,0.3188,0.3651,0.0235,0.0231,0.2391,0.1392,0.0585,0.2578,0.3343,0.3522,0.0235,0.0231,0.2498,0.1546,0.0585,0.2048,0.3399,0.3604,0.0234,0.0231,0.2289,0.1322,0.0585,0.2048,0.3431,0.4385,0.0234,0.0231,0.2555,0.1307,0.0585,0.2029,0.2902,0.3274,0.0233,0.0231,0.251,0.1434,0.0585,0.2093,0.331,0.3274,0.0234,0.0231,0.2567,0.1616,0.0585,0.2514,0.3277,0.3705,0.0235,0.0231,0.2359,0.1643,0.0585,0.2146,0.3188,0.3639,0.3457,0.0235,0.0231,0.2423,0.1392,0.0585,0.2194
0.3675,0.3668,0.0234,0.0231,0.2121,0.1461,0.0585,0.256,0.3573,0.3338,0.0234,0.0231,0.2416,0.1616,0.0585,0.2175,0.3431,0.4018,0.0234,0.0231,0.2416,0.1434,0.0585,0.2093,0.3343,0.3852,0.0234,0.0231,0.2587,0.1504,0.0585,0.2175,0.3725,0.4028,0.0235,0.0231,0.253,0.1434,0.0585,0.2578,0.3431,0.3715,0.0234,0.0231,0.2493,0.1399,0.0585,0.1929,0.3621,0.4358,0.0234,0.0231,0.2416,0.1392,0.0585,0.2048,0.3621,0.3733,0.0235,0.0231,0.246,0.1504,0.0585,0.2596,0.3639,0.3963,0.0235,0.0231,0.253,0.1434,0.0585,0.2011,0.3353,0.3733,0.0234,0.0231,0.2207,0.1271,0.0585,0.2112,0.4179,0.432,0.0234,0.0231,0.2359,0.1434,0.0585,0.2496,0.3588,0.3963,0.0235,0.0231,0.2334,0.1434,0.0585,0.2181,0.3621,0.3991,0.0234,0.0231,0.251,0.149,0.0585,0.2578,0.3188,0.3576,0.0234,0.0231,0.2302,0.1322,0.0585,0.2459,0.3188,0.3648,0.0235,0.0231,0.246,0.1392,0.0585,0.2149,0.3551,0.3743,0.0235,0.0231,0.2416,0.1322,0.0585,0.2596,0.3639,0.3705,0.0235,0.0231,0.251,0.1546,0.0585,0.2541,0.3725,0.3457,0.0235,0.0231,0.2334,0.1322,0.0585,0.1929,0.3467,0.4578,0.0233,0.0231,0.251,0.1434,0.0585,0.2596,0.3343,0.4385,0.0234,0.0231,0.253,0.1392,0.0585,0.256,0.3533,0.3743,0.0234,0.0231,0.2436,0.1322,0.0585,0.213,0.33,0.3916,0.0234,0.0231,0.2359,0.1616,0.0585,0.2093,0.3621,0.3651,0.0235,0.0231,0.2391,0.1392,0.0585,0.2578,0.3343,0.3522,0.0235,0.0231,0.253,0.1546,0.0585,0.2191,0.3399,0.3641,0.0234,0.0231,0.253,0.1322,0.0585,0.2048,0.3644,0.4385,0.0234,0.0231,0.2587,0.1307,0.0585,0.2149,0.2902,0.3274,0.0233,0.0231,0.251,0.1434,0.0585,0.2093,0.331,0.3356,0.0234,0.0231,0.2567,0.1616,0.0585,0.2514,0.3431,0.3705,0.0235,0.0231,0.2359,0.1643,0.0585,0.2146,0.3431,0.3796,0.3549,0.0235,0.0231,0.2423,0.1434,0.0585,0.2194
0.3675,0.3916,0.0234,0.0231,0.214,0.1461,0.0585,0.2833,0.3621,0.3576,0.0234,0.0231,0.2624,0.1616,0.0585,0.2175,0.3431,0.4303,0.0234,0.0231,0.2416,0.1434,0.0585,0.2093,0.3343,0.3852,0.0235,0.0231,0.2587,0.1504,0.0585,0.2285,0.3796,0.4955,0.0235,0.0231,0.253,0.1434,0.0585,0.2578,0.3431,0.3743,0.0234,0.0231,0.2493,0.1434,0.0585,0.2027,0.3621,0.4891,0.0234,0.0231,0.2416,0.1392,0.0585,0.2048,0.3621,0.412,0.0235,0.0231,0.246,0.1504,0.0585,0.2596,0.3847,0.3963,0.0235,0.0231,0.253,0.1434,0.0585,0.2117,0.3431,0.3733,0.0234,0.0231,0.2207,0.1546,0.0585,0.2112,0.4179,0.4422,0.0234,0.0231,0.2359,0.1434,0.0585,0.2514,0.3588,0.3963,0.0235,0.0231,0.2423,0.1434,0.0585,0.2181,0.3621,0.3991,0.0234,0.0231,0.251,0.149,0.0585,0.2578,0.3814,0.3733,0.0234,0.0231,0.2312,0.1504,0.0585,0.2459,0.3467,0.3651,0.0235,0.0231,0.253,0.1392,0.0585,0.2149,0.3551,0.3852,0.0235,0.0231,0.2473,0.1322,0.0585,0.2596,0.3639,0.3916,0.0235,0.0231,0.251,0.1546,0.0585,0.2596,0.3725,0.3522,0.0235,0.0231,0.2334,0.1322,0.0585,0.2029,0.3695,0.4578,0.0233,0.0231,0.2656,0.1538,0.0585,0.2596,0.3343,0.4385,0.0234,0.0231,0.253,0.1392,0.0585,0.256,0.3533,0.377,0.0234,0.0231,0.2517,0.1392,0.0585,0.213,0.3621,0.3916,0.0234,0.0231,0.2448,0.1616,0.0585,0.2093,0.3621,0.3733,0.0235,0.0231,0.2391,0.1399,0.0585,0.2578,0.3467,0.3834,0.0235,0.0231,0.253,0.1546,0.0585,0.2191,0.4019,0.3641,0.0234,0.0231,0.253,0.1434,0.0585,0.21,0.3644,0.4385,0.0234,0.0231,0.2587,0.1307,0.0585,0.2514,0.2902,0.3668,0.0234,0.0231,0.251,0.1504,0.0585,0.2149,0.3343,0.3457,0.0235,0.0231,0.2567,0.1616,0.0585,0.2578,0.3905,0.3705,0.0235,0.0231,0.2359,0.1643,0.0585,0.2146,0.3431,0.3847,0.3549,0.0235,0.0231,0.2423,0.1434,0.0585,0.2596
0.3811,0.3943,0.0235,0.0231,0.2153,0.1461,0.0585,0.2833,0.3675,0.3733,0.0235,0.0231,0.2624,0.1616,0.0585,0.2175,0.3551,0.4303,0.0234,0.0231,0.2498,0.1504,0.0585,0.2093,0.3343,0.4147,0.0235,0.0231,0.2587,0.1504,0.0585,0.2285,0.4343,0.4955,0.0235,0.0231,0.253,0.1434,0.0585,0.2578,0.3431,0.3743,0.0234,0.0231,0.2493,0.1504,0.0585,0.2029,0.3829,0.4891,0.0234,0.0231,0.2416,0.1392,0.0585,0.2578,0.4019,0.412,0.0235,0.0231,0.246,0.1504,0.0585,0.2596,0.3847,0.3963,0.0235,0.0231,0.2587,0.1434,0.0585,0.2117,0.3763,0.3733,0.0235,0.0231,0.2207,0.1546,0.0585,0.2112,0.4242,0.4422,0.0234,0.0231,0.2436,0.1511,0.0585,0.2578,0.3621,0.3963,0.0235,0.0231,0.2448,0.1434,0.0585,0.2181,0.3621,0.4018,0.0234,0.0231,0.251,0.149,0.0585,0.2578,0.3814,0.377,0.0234,0.0231,0.2607,0.1546,0.0585,0.2541,0.3467,0.3916,0.0235,0.0231,0.2587,0.1392,0.0585,0.2285,0.3551,0.3852,0.0235,0.0231,0.2473,0.1322,0.0585,0.2596,0.3831,0.3963,0.0235,0.0231,0.251,0.1616,0.0585,0.2596,0.3796,0.3715,0.0235,0.0231,0.2334,0.1322,0.0585,0.2578,0.3725,0.4578,0.0234,0.0231,0.2656,0.1538,0.0585,0.2596,0.3695,0.4514,0.0234,0.0231,0.253,0.1392,0.0585,0.2687,0.4259,0.3797,0.0234,0.0231,0.2562,0.1392,0.0585,0.2459,0.3621,0.3916,0.0234,0.0231,0.2448,0.1616,0.0585,0.2093,0.3621,0.4385,0.0235,0.0231,0.2567,0.1504,0.0585,0.2596,0.4259,0.3834,0.0235,0.0231,0.253,0.1546,0.0585,0.2514,0.4019,0.3715,0.0234,0.0231,0.255,0.1434,0.0585,0.2209,0.3644,0.4385,0.0234,0.0231,0.2587,0.1392,0.0585,0.2514,0.3343,0.3668,0.0235,0.0231,0.2567,0.1538,0.0585,0.2523,0.3343,0.3678,0.0235,0.0231,0.2567,0.1616,0.0585,0.2578,0.3905,0.3705,0.0235,0.0231,0.2416,0.1643,0.0585,0.2146,0.3431,0.388,0.3549,0.0235,0.0231,0.2656,0.1501,0.0585,0.2596
0.388,0.3943,0.0235,0.0231,0.2153,0.1755,0.0585,0.2833,0.3675,0.3733,0.0235,0.0231,0.2624,0.1616,0.0585,0.2175,0.3551,0.4891,0.0234,0.0231,0.2574,0.1504,0.0585,0.2093,0.3588,0.4147,0.0235,0.0231,0.2587,0.1504,0.0585,0.2578,0.4343,0.4955,0.0235,0.0231,0.253,0.1434,0.0585,0.2578,0.3431,0.3743,0.0234,0.0231,0.2493,0.1504,0.0585,0.2514,0.3829,0.4891,0.0234,0.0231,0.251,0.1399,0.0585,0.2578,0.407,0.4147,0.0235,0.0231,0.2587,0.1504,0.0585,0.2596,0.414,0.3963,0.0235,0.0231,0.2587,0.1546,0.0585,0.2171,0.3763,0.3733,0.0235,0.0231,0.2207,0.1546,0.0585,0.2112,0.4242,0.4422,0.0235,0.0231,0.2505,0.1511,0.0585,0.2596,0.3621,0.3991,0.0235,0.0231,0.2498,0.1643,0.0585,0.2181,0.4277,0.4055,0.0234,0.0231,0.2649,0.149,0.0585,0.2578,0.3814,0.3899,0.0234,0.0231,0.2607,0.1616,0.0585,0.2592,0.3829,0.3916,0.0235,0.0231,0.2656,0.1454,0.0585,0.2285,0.3553,0.4256,0.0235,0.0231,0.251,0.1322,0.0585,0.2596,0.3831,0.4018,0.0235,0.0231,0.251,0.1616,0.0585,0.2596,0.3796,0.3889,0.0235,0.0231,0.2334,0.1322,0.0585,0.2596,0.3781,0.4643,0.0234,0.0231,0.2656,0.1538,0.0585,0.2666,0.3695,0.4514,0.0234,0.0231,0.2612,0.1392,0.0585,0.2705,0.4259,0.4174,0.0234,0.0231,0.2619,0.1392,0.0585,0.2496,0.3621,0.4385,0.0234,0.0231,0.255,0.1616,0.0585,0.2093,0.3621,0.4385,0.0235,0.0231,0.2567,0.1504,0.0585,0.2596,0.4259,0.4018,0.0235,0.0231,0.253,0.1616,0.0585,0.2514,0.4019,0.3743,0.0234,0.0231,0.255,0.1434,0.0585,0.2209,0.3814,0.4385,0.0235,0.0231,0.2619,0.1392,0.0585,0.2514,0.3343,0.3733,0.0235,0.0231,0.2567,0.1728,0.0585,0.2523,0.3467,0.3981,0.0235,0.0231,0.2567,0.1762,0.0585,0.2578,0.4259,0.4018,0.0235,0.0231,0.251,0.1643,0.0585,0.2459,0.3431,0.4343,0.3549,0.0235,0.0231,0.2656,0.1501,0.0585,0.2596
