Rule_Obj,Rule_Score
"[['X201288_at', 'X202418_at', 'er'], [[11.4884059, 14.0129437], [9.844612658, 10.90874492], ['negative', 'positive']]]",0.9410938269688591
"[['X201288_at', 'X202418_at'], [[11.484064, 13.58367196], [9.831884647, 10.92878856]]]",0.9409281579429424
"[['X211762_s_at'], [[10.77002355, 12.67325649]]]",0.940734574463787
"[['er', 'X211762_s_at'], [['negative', 'positive'], [10.77002355, 12.67325649]]]",0.940734574463787
"[['X202418_at'], [[10.17307102, 10.9003259]]]",0.9405875704630754
"[['X209835_x_at', 'X202418_at'], [[9.824793556, 11.68056188], [9.721139507, 10.92878856]]]",0.9405083737090099
"[['X202240_at'], [[7.403803405, 10.66137935]]]",0.940290757965033
"[['X202418_at', 'X211762_s_at'], [[9.721139507, 10.8177848], [9.380144352, 13.29404749]]]",0.9401008078403592
"[['er', 'X202418_at', 'X209835_x_at'], [['negative', 'positive'], [9.941327857, 10.92878856], [9.90883635, 12.33275157]]]",0.9390819567579434
"[['X203391_at', 'X202418_at'], [[9.850166151, 11.67398346], [9.920189318, 10.93622345]]]",0.9386898430675886
