Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
4,['x'],0,positive,0.5847,0.7991,147.3235,0.2786
4,['o'],0,negative,0.5783,0.5647,187.4928,0.3097
