Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
16,"[3.3999999999999999, 4.9000000000000004]",0,2, , , , 
13,"[0.59999999999999998, 1.3999999999999999]",0,2,0.75,0.9808,18.3513,0.4047
1,['1'],0,1, , , , 
17,"[29.0, 46.0]",0,1, , , , 
18,['2'],0,1,0.8,1.0,41.059,0.4738
