Rule_Obj,Rule_Score
"[['ph-karno'], [[60.0, 90.0]]]",0.619968295296113
"[['ph-ecog', 'ph-karno'], [['0.0', '3.0', '1.0', '2.0'], [50.0, 90.0]]]",0.619968295296113
"[['age'], [[57, 71]]]",0.5730845200756188
"[['sex', 'age'], [['1', '2'], [57, 70]]]",0.5730845200756188
"[['ph-ecog', 'sex'], [['1.0', '3.0', '2.0'], ['1']]]",0.5710893874612681
"[['meal-cal', 'ph-ecog'], [[825.0, 1225.0], ['1.0', '0.0']]]",0.5594279146673675
"[['age', 'ph-ecog'], [[65, 82], ['1.0', '0.0', '2.0', '3.0']]]",0.5536692900380874
"[['sex', 'ph-karno'], [['2', '1'], [90.0, 100.0]]]",0.5358080113141209
"[['pat-karno', 'ph-ecog'], [[80.0, 90.0], ['3.0', '1.0', '0.0']]]",0.5272417894691521
"[['age', 'ph-karno'], [[63, 82], [60.0, 100.0]]]",0.5171047126349756
