Rule_Obj,Rule_Score
"[['sex', 'age', 'ph-ecog'], [['1'], [50, 80], ['2.0', '0.0', '3.0', '1.0']]]",0.6455528903845398
"[['sex', 'age'], [['1'], [52, 77]]]",0.635154412483345
"[['age'], [[39, 64]]]",0.6328960716430052
"[['ph-karno', 'ph-ecog'], [[60.0, 80.0], ['2.0', '0.0', '1.0', '3.0']]]",0.619968295296113
"[['ph-karno'], [[50.0, 80.0]]]",0.619968295296113
"[['pat-karno', 'age'], [[60.0, 90.0], [45, 82]]]",0.6142275670763355
"[['ph-ecog', 'age'], [['0.0', '1.0', '2.0', '3.0'], [57, 70]]]",0.5730845200756188
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.5710893874612681
"[['ph-karno', 'sex'], [[90.0, 100.0], ['1', '2']]]",0.5358080113141209
"[['pat-karno', 'ph-ecog'], [[80.0, 100.0], ['1.0', '0.0']]]",0.5272417894691521
