Rule_Obj,Rule_Score
"[['age'], [[39, 64]]]",0.6328960716430052
"[['ph-ecog', 'age'], [['0.0', '3.0', '1.0'], [56, 75]]]",0.6225900979195932
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['age', 'pat-karno'], [[39, 71], [70.0, 100.0]]]",0.5847743836599784
"[['sex', 'age'], [['1', '2'], [57, 70]]]",0.5730845200756188
"[['sex', 'ph-ecog'], [['1'], ['1.0', '2.0', '3.0']]]",0.5710893874612681
"[['age', 'ph-ecog', 'sex'], [[65, 82], ['1.0', '2.0', '0.0', '3.0'], ['2', '1']]]",0.5536692900380874
"[['ph-karno', 'pat-karno'], [[90.0, 100.0], [70.0, 100.0]]]",0.5418996132467316
"[['pat-karno', 'sex', 'ph-karno'], [[70.0, 100.0], ['2', '1'], [90.0, 100.0]]]",0.5418996132467316
"[['ph-karno', 'age'], [[50.0, 100.0], [64, 82]]]",0.5379768484322383
