Rule_Obj,Rule_Score
"[['wt-loss'], [[5.0, 36.0]]]",0.6341133203052469
"[['age'], [[39, 65]]]",0.6328960716430052
"[['age', 'ph-ecog'], [[57, 77], ['1.0', '0.0']]]",0.6252131767604459
"[['age', 'sex'], [[54, 82], ['1']]]",0.6235343567113129
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['age', 'ph-karno'], [[39, 65], [60.0, 100.0]]]",0.6187018518304109
"[['ph-karno', 'sex'], [[50.0, 80.0], ['1', '2']]]",0.6124789501910612
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.5710893874612681
"[['age', 'sex', 'ph-ecog'], [[59, 80], ['1', '2'], ['1.0', '2.0', '3.0']]]",0.5655580120042061
"[['ph-ecog', 'meal-cal'], [['1.0', '0.0'], [825.0, 1225.0]]]",0.5594279146673675
