Rule_Obj,Rule_Score
"[['sex', 'age'], [['1'], [51, 77]]]",0.635154412483345
"[['sex', 'age', 'ph-ecog'], [['1'], [51, 77], ['2.0', '0.0', '1.0', '3.0']]]",0.635154412483345
"[['age'], [[39, 65]]]",0.6328960716430052
"[['ph-ecog', 'age'], [['0.0', '1.0'], [39, 66]]]",0.6209270336496868
"[['ph-karno'], [[50.0, 80.0]]]",0.619968295296113
"[['sex', 'ph-ecog'], [['1'], ['2.0', '3.0', '1.0']]]",0.5710893874612681
"[['meal-cal'], [[475.0, 1075.0]]]",0.5599568747888709
"[['wt-loss'], [[4.0, 22.0]]]",0.5463793578125797
"[['ph-karno', 'age'], [[90.0, 100.0], [39, 80]]]",0.5433146736850869
"[['sex', 'pat-karno', 'ph-ecog'], [['1', '2'], [80.0, 90.0], ['1.0', '3.0', '0.0']]]",0.5272417894691521
