Rule_Obj,Rule_Score
"[['pt', 'cell-type'], [['no', 'yes'], ['small', 'adeno']]]",0.9415291077006068
"[['cell-type'], [['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'treat'], [['small', 'adeno'], ['test', 'standard']]]",0.9415291077006068
"[['pt', 'treat', 'cell-type'], [['yes', 'no'], ['standard', 'test'], ['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'pt', 'age'], [['large', 'aquamous', 'adeno'], ['no', 'yes'], [42, 71]]]",0.9414507286846243
"[['cell-type', 'age', 'treat'], [['large', 'aquamous', 'small'], [41, 67], ['test', 'standard']]]",0.9412432531645301
"[['age', 'cell-type'], [[44, 81], ['large', 'aquamous', 'adeno']]]",0.9376039971678771
"[['cell-type', 'karno'], [['small', 'aquamous', 'large'], [50, 99]]]",0.9350557709680619
"[['age', 'karno'], [[46, 70], [60, 90]]]",0.9266998150087812
"[['age'], [[44, 64]]]",0.9259397946837865
