Rule_Obj,Rule_Score
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['age', 'ph-ecog'], [[59, 76], ['3.0', '2.0', '1.0']]]",0.576536986267267
"[['age'], [[57, 71]]]",0.5730845200756188
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.5710893874612681
"[['age', 'sex'], [[64, 82], ['2', '1']]]",0.5536692900380874
"[['sex', 'ph-karno'], [['2', '1'], [80.0, 100.0]]]",0.5358080113141209
"[['ph-ecog', 'pat-karno'], [['0.0', '1.0'], [80.0, 90.0]]]",0.5272417894691521
"[['sex', 'age', 'ph-ecog'], [['1', '2'], [66, 82], ['0.0', '2.0', '3.0', '1.0']]]",0.5125408964532283
"[['sex', 'pat-karno'], [['2', '1'], [50.0, 90.0]]]",0.5022127768163921
"[['sex'], [['2']]]",0.5022058960335514
