Rule_Obj,Rule_Score
"[['ph-ecog', 'age'], [['0.0', '1.0'], [56, 76]]]",0.6252131767604459
"[['sex', 'ph-ecog', 'age'], [['2', '1'], ['1.0', '3.0', '0.0'], [57, 75]]]",0.6225900979195932
"[['ph-karno'], [[50.0, 90.0]]]",0.619968295296113
"[['ph-ecog', 'ph-karno'], [['2.0', '0.0', '1.0'], [50.0, 80.0]]]",0.6076604540121678
"[['pat-karno', 'ph-karno'], [[60.0, 100.0], [70.0, 100.0]]]",0.6029165563147311
"[['age'], [[56, 70]]]",0.5730845200756188
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.5710893874612681
"[['sex', 'age'], [['1', '2'], [64, 82]]]",0.5536692900380874
"[['ph-karno', 'sex'], [[90.0, 100.0], ['1', '2']]]",0.5358080113141209
"[['pat-karno', 'ph-ecog'], [[80.0, 100.0], ['1.0', '0.0']]]",0.5272417894691521
