Rule_Obj,Rule_Score
"[['ph-karno'], [[60.0, 90.0]]]",0.619968295296113
"[['ph-ecog', 'ph-karno'], [['0.0', '3.0', '1.0', '2.0'], [60.0, 80.0]]]",0.619968295296113
"[['sex', 'age'], [['1'], [54, 82]]]",0.6115613699959811
"[['age', 'ph-ecog'], [[57, 77], ['1.0', '0.0']]]",0.585852838814756
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.5710893874612681
"[['age'], [[65, 82]]]",0.5536692900380874
"[['sex', 'age', 'ph-ecog'], [['1', '2'], [65, 82], ['1.0', '2.0', '0.0', '3.0']]]",0.5536692900380874
"[['ph-karno', 'ph-ecog', 'sex'], [[80.0, 100.0], ['0.0', '3.0', '1.0'], ['1', '2']]]",0.5358080113141209
"[['ph-ecog', 'pat-karno'], [['1.0', '0.0'], [70.0, 90.0]]]",0.5272417894691521
"[['sex'], [['2']]]",0.5022058960335514
