Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['2.0', '1.0'], ['1']]]",0.9152437628729241
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'ph-ecog'], [[40.0, 70.0], ['0.0', '3.0', '1.0', '2.0']]]",0.8950192810065183
"[['pat-karno'], [[50.0, 70.0]]]",0.8930994126669856
"[['sex', 'age'], [['1'], [63, 77]]]",0.8766769755269264
"[['ph-karno'], [[60.0, 70.0]]]",0.866664361014257
"[['ph-ecog'], [['2.0', '3.0']]]",0.8660310755912856
"[['age'], [[67, 76]]]",0.8646409212248609
"[['ph-ecog', 'ph-karno'], [['2.0', '3.0', '1.0', '0.0'], [90.0, 100.0]]]",0.8623957676744537
"[['sex', 'ph-ecog', 'pat-karno'], [['1'], ['3.0', '0.0', '1.0', '2.0'], [50.0, 70.0]]]",0.8478541231726614
