Rule_Obj,Rule_Score
"[['sex', 'ph-ecog'], [['1'], ['1.0', '2.0', '3.0']]]",0.9191819836782164
"[['ph-karno', 'ph-ecog'], [[50.0, 90.0], ['2.0', '3.0', '1.0']]]",0.9156478603496091
"[['ph-karno'], [[50.0, 80.0]]]",0.9138300735964792
"[['sex'], [['2']]]",0.8961060135679206
"[['age'], [[65, 82]]]",0.8911439215869417
"[['ph-karno', 'ph-ecog', 'sex'], [[50.0, 90.0], ['0.0', '1.0', '2.0', '3.0'], ['1']]]",0.8905973631947336
"[['pat-karno', 'sex'], [[70.0, 100.0], ['2']]]",0.8876856920592765
"[['age', 'sex'], [[65, 77], ['1']]]",0.8764894052781316
"[['ph-ecog', 'pat-karno'], [['0.0', '1.0'], [90.0, 100.0]]]",0.8742406399753097
"[['ph-ecog'], [['2.0', '3.0']]]",0.8660310755912856
