Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
10,['S'],0,WOOD, , , , 
8,['WOOD'],0,WOOD,1.0,1.0,60.5072,0.5126
1,"['25', '1', '27', '26', '30', '3', '28', '6', '48']",0,SUSPEN, , , , 
7,['THROUGH'],0,SUSPEN,1.0,0.4074,30.0872,0.3094
5,"['2', '?']",0,SIMPLE-T, , , , 
6,['G'],0,SIMPLE-T, , , , 
3,"['RR', 'HIGHWAY']",0,SIMPLE-T,0.8864,0.7222,43.1985,0.6258
8,['STEEL'],0,ARCH, , , , 
9,"['LONG', 'MEDIUM']",0,ARCH, , , , 
10,"['S', 'F']",0,ARCH, , , , 
1,"['30', '3', '52', '29', '42', '32', '44', '24', '38', '7', '40', '1']",0,ARCH,1.0,0.7647,47.5859,0.4119
4,"['MEDIUM', 'LONG']",0,CANTILEV, , , , 
2,"['MATURE', 'MODERN']",0,CANTILEV, , , , 
1,"['46', '5', '20', '2', '34', '49', '19', '43', '48', '1']",0,CANTILEV,1.0,0.9167,47.9277,0.3681
10,['F'],0,NIL, , , , 
7,['?'],0,NIL, , , , 
0,['A'],0,NIL,1.0,1.0,9.3269,0.0374
5,"['2', '4']",0,CONT-T, , , , 
1,"['47', '11', '38.5', '14', '37', '22', '9', '33', '39.5']",0,CONT-T, , , , 
8,['STEEL'],0,CONT-T,1.0,0.7143,40.4876,0.3275
