Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
8,['WOOD'],0,WOOD,1.0,1.0,60.5072,0.5126
7,['THROUGH'],0,SUSPEN, , , , 
1,"['27', '26', '28', '3', '1', '30', '25', '48', '6']",0,SUSPEN,1.0,0.4074,30.0872,0.3094
5,"['2', '?']",0,SIMPLE-T, , , , 
3,"['RR', 'HIGHWAY']",0,SIMPLE-T, , , , 
6,['G'],0,SIMPLE-T,0.8864,0.7222,43.1985,0.6258
8,['STEEL'],0,ARCH, , , , 
9,"['MEDIUM', 'LONG']",0,ARCH, , , , 
1,"['40', '1', '7', '52', '29', '3', '44', '42', '32', '38', '24', '30']",0,ARCH,1.0,0.7647,47.5859,0.4119
2,"['MATURE', 'MODERN']",0,CANTILEV, , , , 
1,"['34', '48', '43', '5', '19', '46', '2', '20', '49', '1']",0,CANTILEV, , , , 
4,"['LONG', 'MEDIUM']",0,CANTILEV,1.0,0.9167,47.9277,0.3681
1,['39'],0,NIL, , , , 
8,['STEEL'],0,NIL, , , , 
9,['?'],0,NIL, , , , 
2,['MATURE'],0,NIL,1.0,1.0,9.3269,0.0374
1,"['11', '22', '33', '14', '37', '38.5', '47', '39.5', '9']",0,CONT-T, , , , 
8,['STEEL'],0,CONT-T, , , , 
2,"['MODERN', 'MATURE']",0,CONT-T, , , , 
3,"['HIGHWAY', 'RR']",0,CONT-T, , , , 
5,"['4', '2']",0,CONT-T,1.0,0.7143,40.4876,0.3275
